"site","Serpentine","Species_Name","Grass.Forb.Shrub","Count.12","Count.14","SAI_Index1","SAI_Index2","SAI","SAI_RelAb"
10,"S","Lasthenia californica","Forb",1,3,39.7212543554007,25.1736894342687,32.4474718948347,50.4162606308206
10,"S","Linanthus bicolor","Forb",2,9,18.0392156862745,39.3657736468015,28.702494666538,82.6918162315466
10,"S","Lotus wrangelianus","Forb",21,2,36.900871459695,32.8815098255399,34.8911906426175,60.6656162981994
10,"S","Micropus californicus","Forb",0,18,40.0415721844293,58.6802100133832,49.3608910989063,71.5063166972178
10,"S","Microseris douglasii","Forb",1,0,44.6888749214331,32.6478879395118,38.6683814304724,53.1114122802155
10,"S","Plantago erecta","Forb",39,59,42.3885918003565,45.3467475238181,43.8676696620873,61.3490041233699
10,"S","Poa secunda","Grass",10,0,16.6666666666667,35.2941176470588,25.9803921568627,76.9424190710682
10,"S","Taeniatherum caput-medusae","Grass",3,1,41.2372843874392,22.5523444552379,31.8948144213385,34.2415218354346
10,"S","Trifolium hirtum","Forb",1,0,41.6428571428571,36.5499903306904,39.0964237367738,40.0778244613948
10,"S","Vulpia microstachys","Grass",1,36,52.8276955602537,65.7111090652862,59.26940231277,75.4696805052793
11,"S","Agoseris heterophylla","Forb",3,1,18.9236111111111,26.1678619887575,22.5457365499343,64.8124850815751
11,"S","Athysanus pusillus","Forb",3,1,36.1835748792271,77.5344597598933,56.8590173195602,79.0100950883518
11,"S","Bromus hordeaceus","Grass",46,11,47.4083168739657,33.6186016024245,40.5134592381951,36.7923815705032
11,"S","Calandrinia ciliata","Forb",0,1,53.3333333333333,87.5634517766497,70.4483925549915,82.3207206771152
11,"S","Clarkia purpurea","Forb",2,1,36.4822134387352,48.2014388489209,42.341826143828,73.1616825536466
11,"S","Crassula connata","Forb",0,22,80.5668016194332,99.8489425981873,90.2078721088102,98.7845644446373
11,"S","Gastridium ventricosum","Grass",4,3,83.4051724137931,76.6627771295216,80.0339747716573,63.0341753332979
11,"S","Githopsis specularioides","Forb",1,0,55.3571428571429,90.8173562058527,73.0872495314978,93.5370965367951
11,"S","Hemizonia congesta","Forb",6,0,40.8333333333333,21.6101283834039,31.2217308583686,39.0510925084487
11,"S","Lactuca serriola","Forb",2,0,42.6448087431694,49.5857650083663,46.1152868757679,64.3181416635568
11,"S","Lasthenia californica","Forb",1,0,39.7212543554007,25.1736894342687,32.4474718948347,50.4162606308206
11,"S","Linanthus bicolor","Forb",5,0,18.0392156862745,39.3657736468015,28.702494666538,82.6918162315466
11,"S","Lolium multiflorum","Grass",18,13,53.2592592592593,67.2443520933728,60.251805676316,71.3373860442718
11,"S","Lotus humistratus","Forb",2,0,40.8831908831909,30.0898516403148,35.4865212617528,61.4105669019048
11,"S","Lotus wrangelianus","Forb",2,1,36.900871459695,32.8815098255399,34.8911906426175,60.6656162981994
11,"S","Micropus californicus","Forb",1,2,40.0415721844293,58.6802100133832,49.3608910989063,71.5063166972178
11,"S","Navarretia pubescens","Forb",0,1,23.5507246376812,21.3595524665197,22.4551385521005,52.0653516410399
11,"S","Plantago erecta","Forb",6,1,42.3885918003565,45.3467475238181,43.8676696620873,61.3490041233699
11,"S","Taeniatherum caput-medusae","Grass",27,3,41.2372843874392,22.5523444552379,31.8948144213385,34.2415218354346
11,"S","Trifolium albopurpureum","Forb",1,7,39.8026315789474,52.5145873853848,46.1586094821661,76.3481641403398
11,"S","Vulpia microstachys","Grass",13,18,52.8276955602537,65.7111090652862,59.26940231277,75.4696805052793
11,"S","Vulpia myuros","Grass",1,0,73.8075657894737,75.1037077531595,74.4556367713166,71.3472428640774
12,"S","Ancistrocarphus filagineus","Forb",0,1,16.6666666666667,52.5673437363787,34.6170052015227,92.3792728717368
12,"S","Astragalus breweri","Forb",0,1,54.1666666666667,61.6438356164384,57.9052511415525,50.9899808535386
12,"S","Astragalus gambelianus","Forb",0,1,38.3333333333333,57.784911717496,48.0591225254147,85.5581396753338
12,"S","Avena fatua","Grass",1,0,48.7611607142857,27.2419485041628,38.0015546092243,32.8340004347519
12,"S","Bromus hordeaceus","Grass",1,0,47.4083168739657,33.6186016024245,40.5134592381951,36.7923815705032
12,"S","Calycadenia pauciflora","Forb",0,2,21.5277777777778,13.0928135001455,17.3102956389616,33.6351496271915
12,"S","Castilleja rubicundula","Forb",0,1,56.6666666666667,61.8556701030928,59.2611683848797,86.4354007990118
12,"S","Delphinium variegatum","Forb",1,0,18.8311688311688,19.9851961509993,19.408182491084,71.2629631201853
12,"S","Dichelostemma capitatum","Forb",1,0,27.9203170629954,38.5171630117175,33.2187400373564,75.8361628610304
12,"S","Gastridium ventricosum","Grass",0,4,83.4051724137931,76.6627771295216,80.0339747716573,63.0341753332979
12,"S","Hemizonia congesta","Forb",29,0,40.8333333333333,21.6101283834039,31.2217308583686,39.0510925084487
12,"S","Hesperolinon micranthum","Forb",0,1,52.7777777777778,32.1516900247321,42.4647339012549,50.456055548466
12,"S","Holocarpha virgata","Forb",4,1,38.2703081232493,15.1889040163376,26.7296060697935,30.6037169967779
12,"S","Lactuca serriola","Forb",0,1,42.6448087431694,49.5857650083663,46.1152868757679,64.3181416635568
12,"S","Lasthenia californica","Forb",2,0,39.7212543554007,25.1736894342687,32.4474718948347,50.4162606308206
12,"S","Lolium multiflorum","Grass",0,11,53.2592592592593,67.2443520933728,60.251805676316,71.3373860442718
12,"S","Lotus wrangelianus","Forb",0,1,36.900871459695,32.8815098255399,34.8911906426175,60.6656162981994
12,"S","Micropus californicus","Forb",12,25,40.0415721844293,58.6802100133832,49.3608910989063,71.5063166972178
12,"S","Microseris douglasii","Forb",3,6,44.6888749214331,32.6478879395118,38.6683814304724,53.1114122802155
12,"S","Minuartia californica","Forb",2,1,41.6666666666667,45.5465587044534,43.6066126855601,53.8359054057318
12,"S","Navarretia jepsonii","Forb",2,12,32.967032967033,28.9616704805492,30.9643517237911,41.6952079915798
12,"S","Navarretia pubescens","Forb",0,3,23.5507246376812,21.3595524665197,22.4551385521005,52.0653516410399
12,"S","Plantago erecta","Forb",14,39,42.3885918003565,45.3467475238181,43.8676696620873,61.3490041233699
12,"S","Taeniatherum caput-medusae","Grass",33,1,41.2372843874392,22.5523444552379,31.8948144213385,34.2415218354346
12,"S","Unknown forb","Forb",0,1,NA,97.2972972972973,NA,80.3227102237515
12,"S","Vulpia microstachys","Grass",16,53,52.8276955602537,65.7111090652862,59.26940231277,75.4696805052793
12,"S","Vulpia myuros","Grass",0,1,73.8075657894737,75.1037077531595,74.4556367713166,71.3472428640774
13,"S","Ancistrocarphus filagineus","Forb",0,9,16.6666666666667,52.5673437363787,34.6170052015227,92.3792728717368
13,"S","Athysanus pusillus","Forb",1,5,36.1835748792271,77.5344597598933,56.8590173195602,79.0100950883518
13,"S","Calandrinia ciliata","Forb",0,1,53.3333333333333,87.5634517766497,70.4483925549915,82.3207206771152
13,"S","Chorizanthe polygonoides","Forb",0,1,10,24,17,38.0781112125916
13,"S","Clarkia purpurea","Forb",0,3,36.4822134387352,48.2014388489209,42.341826143828,73.1616825536466
13,"S","Collinsia sparsiflora","Forb",0,19,35.8674463937622,44.6361845234051,40.2518154585836,69.0077095446192
13,"S","Dichelostemma capitatum","Forb",1,0,27.9203170629954,38.5171630117175,33.2187400373564,75.8361628610304
13,"S","Epilobium brachycarpum","Forb",0,1,26.1363636363636,26.5710670603121,26.3537153483379,57.109313280528
13,"S","Filago gallica","Forb",1,0,68.2692307692308,92.5324675324675,80.4008491508492,93.6249457344824
13,"S","Hemizonia congesta","Forb",0,2,40.8333333333333,21.6101283834039,31.2217308583686,39.0510925084487
13,"S","Hesperolinon disjunctum","Forb",0,2,23.3333333333333,83.5829838226483,53.4581585779908,85.4764441123256
13,"S","Juncus bufonius","Grass",0,4,100,99.9901594174375,99.9950797087188,96.8889705082538
13,"S","Lagophylla minor","Forb",2,2,33.3333333333333,18.6657449014863,25.9995391174098,64.2686209134652
13,"S","Lasthenia californica","Forb",4,3,39.7212543554007,25.1736894342687,32.4474718948347,50.4162606308206
13,"S","Lessingia ramulosa","Forb",0,10,17.8571428571429,18.6335403726708,18.2453416149068,27.3920400689646
13,"S","Lotus humistratus","Forb",3,9,40.8831908831909,30.0898516403148,35.4865212617528,61.4105669019048
13,"S","Microseris douglasii","Forb",0,1,44.6888749214331,32.6478879395118,38.6683814304724,53.1114122802155
13,"S","Minuartia californica","Forb",0,2,41.6666666666667,45.5465587044534,43.6066126855601,53.8359054057318
13,"S","Plantago erecta","Forb",8,27,42.3885918003565,45.3467475238181,43.8676696620873,61.3490041233699
13,"S","Rigiopappus leptocladus","Forb",0,4,35.7142857142857,90.2708124373119,62.9925490757988,93.2792288086498
13,"S","Stellaria nitens","Forb",1,0,70.5882352941177,94.8960880195599,82.7421616568388,96.262970259271
13,"S","Trifolium albopurpureum","Forb",1,1,39.8026315789474,52.5145873853848,46.1586094821661,76.3481641403398
13,"S","Vulpia microstachys","Grass",0,1,52.8276955602537,65.7111090652862,59.26940231277,75.4696805052793
14,"S","Achyrachaena mollis","Forb",1,1,29.9773755656109,23.3728290861873,26.6751023258991,48.8059495502049
14,"S","Anagallis arvensis","Forb",1,0,61.7424242424242,91.2972322285992,76.5198282355117,90.0557804944031
14,"S","Ancistrocarphus filagineus","Forb",0,28,16.6666666666667,52.5673437363787,34.6170052015227,92.3792728717368
14,"S","Athysanus pusillus","Forb",0,1,36.1835748792271,77.5344597598933,56.8590173195602,79.0100950883518
14,"S","Bromus hordeaceus","Grass",3,6,47.4083168739657,33.6186016024245,40.5134592381951,36.7923815705032
14,"S","Castilleja rubicundula","Forb",0,3,56.6666666666667,61.8556701030928,59.2611683848797,86.4354007990118
14,"S","Clarkia gracilis","Forb",0,2,18.2539682539683,4.11099691675231,11.1824825853603,21.9863727370734
14,"S","Collinsia sparsiflora","Forb",5,17,35.8674463937622,44.6361845234051,40.2518154585836,69.0077095446192
14,"S","Dichelostemma capitatum","Forb",3,0,27.9203170629954,38.5171630117175,33.2187400373564,75.8361628610304
14,"S","Elymus elymoides","Grass",0,2,30.5555555555556,15.645371577575,23.1004635665653,31.4815350815356
14,"S","Epilobium brachycarpum","Forb",0,3,26.1363636363636,26.5710670603121,26.3537153483379,57.109313280528
14,"S","Eriogonum vimineum","Forb",0,54,44.6022727272727,74.8286888990407,59.7154808131567,77.5569054175315
14,"S","Galium murale","Forb",2,0,42.684766214178,77.350215745915,60.0174909800465,79.0121444852001
14,"S","Hemizonia congesta","Forb",3,0,40.8333333333333,21.6101283834039,31.2217308583686,39.0510925084487
14,"S","Hesperolinon disjunctum","Forb",0,3,23.3333333333333,83.5829838226483,53.4581585779908,85.4764441123256
14,"S","Juncus bufonius","Grass",0,6,100,99.9901594174375,99.9950797087188,96.8889705082538
14,"S","Lactuca serriola","Forb",0,1,42.6448087431694,49.5857650083663,46.1152868757679,64.3181416635568
14,"S","Lagophylla minor","Forb",1,0,33.3333333333333,18.6657449014863,25.9995391174098,64.2686209134652
14,"S","Lasthenia californica","Forb",2,0,39.7212543554007,25.1736894342687,32.4474718948347,50.4162606308206
14,"S","Lolium multiflorum","Grass",12,34,53.2592592592593,67.2443520933728,60.251805676316,71.3373860442718
14,"S","Lotus humistratus","Forb",2,1,40.8831908831909,30.0898516403148,35.4865212617528,61.4105669019048
14,"S","Microseris douglasii","Forb",1,0,44.6888749214331,32.6478879395118,38.6683814304724,53.1114122802155
14,"S","Navarretia jepsonii","Forb",1,4,32.967032967033,28.9616704805492,30.9643517237911,41.6952079915798
14,"S","Plantago erecta","Forb",0,21,42.3885918003565,45.3467475238181,43.8676696620873,61.3490041233699
14,"S","Rigiopappus leptocladus","Forb",2,0,35.7142857142857,90.2708124373119,62.9925490757988,93.2792288086498
14,"S","Senecio vulgaris","Forb",1,0,37.7777777777778,71.7131474103586,54.7454625940682,92.7314940973342
14,"S","Stellaria nitens","Forb",2,15,70.5882352941177,94.8960880195599,82.7421616568388,96.262970259271
14,"S","Taeniatherum caput-medusae","Grass",5,15,41.2372843874392,22.5523444552379,31.8948144213385,34.2415218354346
14,"S","Trifolium bifidum","Forb",6,0,39.375,49.6574304250288,44.5162152125144,56.2623792072886
14,"S","Trifolium fucatum","Forb",4,8,52.3923444976077,35.1538824163243,43.773113456966,49.07938350856
14,"S","Trifolium gracilentum","Forb",14,2,51.743679163034,61.6864968458037,56.7150880044189,74.3240427839317
14,"S","Vulpia microstachys","Grass",4,27,52.8276955602537,65.7111090652862,59.26940231277,75.4696805052793
14,"S","Vulpia myuros","Grass",1,0,73.8075657894737,75.1037077531595,74.4556367713166,71.3472428640774
15,"S","Agoseris heterophylla","Forb",1,0,18.9236111111111,26.1678619887575,22.5457365499343,64.8124850815751
15,"S","Avena fatua","Grass",9,24,48.7611607142857,27.2419485041628,38.0015546092243,32.8340004347519
15,"S","Bromus diandrus","Grass",6,0,53.6842105263158,18.9835086424738,36.3338595843948,10.5789730267854
15,"S","Bromus hordeaceus","Grass",7,27,47.4083168739657,33.6186016024245,40.5134592381951,36.7923815705032
15,"S","Dichelostemma capitatum","Forb",0,1,27.9203170629954,38.5171630117175,33.2187400373564,75.8361628610304
15,"S","Eremocarpus setigerus","Forb",0,3,17.1875,40.0111141983884,28.5993070991942,69.8646885731193
15,"S","Erodium brachycarpum","Forb",1,1,49.5813953488372,61.9766804914313,55.7790379201342,69.4333372112822
15,"S","Erodium cicutarium","Forb",6,4,41.3095238095238,69.0745899599393,55.1920568847316,63.587585435415
15,"S","Euphorbia crenulata","Forb",2,0,25.1923076923077,38.1056923318175,31.6490000120626,68.4443672926967
15,"S","Filago gallica","Forb",3,0,68.2692307692308,92.5324675324675,80.4008491508492,93.6249457344824
15,"S","Hemizonia congesta","Forb",4,0,40.8333333333333,21.6101283834039,31.2217308583686,39.0510925084487
15,"S","Hypochaeris glabra","Forb",35,5,33.6369770580297,40.3778477495833,37.0074124038065,58.040004704809
15,"S","Juncus bufonius","Grass",2,18,100,99.9901594174375,99.9950797087188,96.8889705082538
15,"S","Lactuca serriola","Forb",2,1,42.6448087431694,49.5857650083663,46.1152868757679,64.3181416635568
15,"S","Lasthenia californica","Forb",3,0,39.7212543554007,25.1736894342687,32.4474718948347,50.4162606308206
15,"S","Lessingia ramulosa","Forb",0,2,17.8571428571429,18.6335403726708,18.2453416149068,27.3920400689646
15,"S","Lolium multiflorum","Grass",50,50,53.2592592592593,67.2443520933728,60.251805676316,71.3373860442718
15,"S","Medicago polymorpha","Forb",1,0,43.2142857142857,57.1234456433316,50.1688656788086,61.3781791426215
15,"S","Micropus californicus","Forb",6,46,40.0415721844293,58.6802100133832,49.3608910989063,71.5063166972178
15,"S","Microseris douglasii","Forb",0,1,44.6888749214331,32.6478879395118,38.6683814304724,53.1114122802155
15,"S","Plantago erecta","Forb",1,3,42.3885918003565,45.3467475238181,43.8676696620873,61.3490041233699
15,"S","Rigiopappus leptocladus","Forb",0,11,35.7142857142857,90.2708124373119,62.9925490757988,93.2792288086498
15,"S","Silene gallica","Forb",3,0,100,90.0818926296633,95.0409463148317,93.7449889178458
15,"S","Sisyrinchium bellum","Forb",1,1,25.3846153846154,16.0833953834698,20.7340053840426,36.7546773430369
15,"S","Taeniatherum caput-medusae","Grass",38,12,41.2372843874392,22.5523444552379,31.8948144213385,34.2415218354346
15,"S","Trifolium fucatum","Forb",0,1,52.3923444976077,35.1538824163243,43.773113456966,49.07938350856
15,"S","Trifolium gracilentum","Forb",2,2,51.743679163034,61.6864968458037,56.7150880044189,74.3240427839317
15,"S","Unknown grass","Grass",0,1,83.3333333333333,98.9010989010989,91.1172161172161,64.6348280335981
15,"S","Vulpia microstachys","Grass",9,19,52.8276955602537,65.7111090652862,59.26940231277,75.4696805052793
15,"S","Vulpia myuros","Grass",3,4,73.8075657894737,75.1037077531595,74.4556367713166,71.3472428640774
16,"S","Agoseris heterophylla","Forb",0,1,18.9236111111111,26.1678619887575,22.5457365499343,64.8124850815751
16,"S","Avena fatua","Grass",4,1,48.7611607142857,27.2419485041628,38.0015546092243,32.8340004347519
16,"S","Bromus hordeaceus","Grass",4,20,47.4083168739657,33.6186016024245,40.5134592381951,36.7923815705032
16,"S","Bromus madritensis","Grass",2,0,46.0577915376677,38.3696224168015,42.2137069772346,59.9837053209591
16,"S","Calycadenia pauciflora","Forb",0,1,21.5277777777778,13.0928135001455,17.3102956389616,33.6351496271915
16,"S","Clarkia gracilis","Forb",1,0,18.2539682539683,4.11099691675231,11.1824825853603,21.9863727370734
16,"S","Clarkia purpurea","Forb",0,2,36.4822134387352,48.2014388489209,42.341826143828,73.1616825536466
16,"S","Dichelostemma capitatum","Forb",0,6,27.9203170629954,38.5171630117175,33.2187400373564,75.8361628610304
16,"S","Eriogonum vimineum","Forb",0,1,44.6022727272727,74.8286888990407,59.7154808131567,77.5569054175315
16,"S","Hemizonia congesta","Forb",1,2,40.8333333333333,21.6101283834039,31.2217308583686,39.0510925084487
16,"S","Juncus bufonius","Grass",0,1,100,99.9901594174375,99.9950797087188,96.8889705082538
16,"S","Lactuca serriola","Forb",0,3,42.6448087431694,49.5857650083663,46.1152868757679,64.3181416635568
16,"S","Lessingia ramulosa","Forb",0,2,17.8571428571429,18.6335403726708,18.2453416149068,27.3920400689646
16,"S","Lolium multiflorum","Grass",35,48,53.2592592592593,67.2443520933728,60.251805676316,71.3373860442718
16,"S","Lotus wrangelianus","Forb",1,15,36.900871459695,32.8815098255399,34.8911906426175,60.6656162981994
16,"S","Plantago erecta","Forb",7,72,42.3885918003565,45.3467475238181,43.8676696620873,61.3490041233699
16,"S","Poa secunda","Grass",4,0,16.6666666666667,35.2941176470588,25.9803921568627,76.9424190710682
16,"S","Quercus durata","Shrub",1,0,NA,57.6923076923077,NA,82.1494739597998
16,"S","Rigiopappus leptocladus","Forb",0,7,35.7142857142857,90.2708124373119,62.9925490757988,93.2792288086498
16,"S","Senecio vulgaris","Forb",1,0,37.7777777777778,71.7131474103586,54.7454625940682,92.7314940973342
16,"S","Vulpia microstachys","Grass",4,23,52.8276955602537,65.7111090652862,59.26940231277,75.4696805052793
17,"N","Astragalus gambelianus","Forb",2,0,38.3333333333333,57.784911717496,48.0591225254147,85.5581396753338
17,"N","Avena fatua","Grass",4,4,48.7611607142857,27.2419485041628,38.0015546092243,32.8340004347519
17,"N","Bromus hordeaceus","Grass",66,6,47.4083168739657,33.6186016024245,40.5134592381951,36.7923815705032
17,"N","Bromus madritensis","Grass",25,4,46.0577915376677,38.3696224168015,42.2137069772346,59.9837053209591
