"ID","Site","Speciesno","Present","Quadrat","Year","cover","notes","Species_Name","Field10"
343.00,29.00,62.00,1.00,1.00,1998.00,,,"Dichelostemma capitatum",
344.00,29.00,77.00,1.00,1.00,1998.00,,,"Euphorbia crenulata",
345.00,29.00,79.00,1.00,1.00,1998.00,,,"Filago gallica",
346.00,29.00,90.00,1.00,1.00,1998.00,,,"Githopsis specularioides",
347.00,29.00,103.00,1.00,1.00,1998.00,,,"Lasthenia californica",
348.00,29.00,151.00,1.00,1.00,1998.00,,,"Plantago erecta",
349.00,29.00,161.00,1.00,1.00,1998.00,,,"Rigiopappus leptocladus",
350.00,29.00,196.00,1.00,1.00,1998.00,,,"Vulpia microstachys",
351.00,29.00,226.00,1.00,1.00,1998.00,,,"Castilleja attenuata",
352.00,29.00,53.00,1.00,1.00,1998.00,,"orig rec. as plec macrocera","Plectritis ciliosa",
353.00,29.00,301.00,1.00,1.00,1998.00,,"orig rec. as l. pinnatus","Lotus micranthus",
354.00,29.00,135.00,1.00,1.00,1998.00,,"orig rec. as Mimulus androsaceus","Mimulus douglasii",
355.00,30.00,12.00,1.00,1.00,1998.00,,,"Agoseris heterophylla",
356.00,30.00,26.00,1.00,1.00,1998.00,,,"Bromus hordeaceus",
357.00,30.00,52.00,1.00,1.00,1998.00,,,"Clarkia purpurea",
358.00,30.00,62.00,1.00,1.00,1998.00,,,"Dichelostemma capitatum",
359.00,30.00,77.00,1.00,1.00,1998.00,,,"Euphorbia crenulata",
360.00,30.00,90.00,1.00,1.00,1998.00,,,"Githopsis specularioides",
361.00,30.00,92.00,1.00,1.00,1998.00,,,"Hemizonia congesta",
362.00,30.00,103.00,1.00,1.00,1998.00,,,"Lasthenia californica",
363.00,30.00,106.00,1.00,1.00,1998.00,,,"Lepidium nitidum",
364.00,30.00,139.00,1.00,1.00,1998.00,,,"Nassella pulchra",
365.00,30.00,156.00,1.00,1.00,1998.00,,,"Poa secunda",
366.00,30.00,168.00,1.00,1.00,1998.00,,,"Sisyrinchium bellum",
367.00,30.00,172.00,1.00,1.00,1998.00,,,"Stellaria nitens",
368.00,30.00,196.00,1.00,1.00,1998.00,,,"Vulpia microstachys",
369.00,30.00,260.00,1.00,1.00,1998.00,,,"Ancistrocarphus filagineus",
370.00,30.00,118.00,1.00,1.00,1998.00,,"orig rec as l. pinnatus","Lotus wrangelianus",
371.00,31.00,12.00,1.00,1.00,1998.00,,,"Agoseris heterophylla",
372.00,31.00,62.00,1.00,1.00,1998.00,,,"Dichelostemma capitatum",
373.00,31.00,92.00,1.00,1.00,1998.00,,,"Hemizonia congesta",
374.00,31.00,103.00,1.00,1.00,1998.00,,,"Lasthenia californica",
375.00,31.00,117.00,1.00,1.00,1998.00,,,"Lotus humistratus",
376.00,31.00,151.00,1.00,1.00,1998.00,,,"Plantago erecta",
377.00,31.00,196.00,1.00,1.00,1998.00,,,"Vulpia microstachys",
378.00,31.00,226.00,1.00,1.00,1998.00,,,"Castilleja attenuata",
379.00,31.00,260.00,1.00,1.00,1998.00,,,"Ancistrocarphus filagineus",
380.00,32.00,12.00,1.00,1.00,1998.00,,,"Agoseris heterophylla",
381.00,32.00,22.00,1.00,1.00,1998.00,,,"Avena fatua",
382.00,32.00,26.00,1.00,1.00,1998.00,,,"Bromus hordeaceus",
383.00,32.00,91.00,1.00,1.00,1998.00,,,"Grindelia camporum",
384.00,32.00,122.00,1.00,1.00,1998.00,,,"Lupinus nanus",
385.00,32.00,141.00,1.00,1.00,1998.00,,"orig rec. as nav pub","Navarretia jepsonii",
386.00,32.00,260.00,1.00,1.00,1998.00,,,"Ancistrocarphus filagineus",
387.00,32.00,262.00,1.00,1.00,1998.00,,,"Astragalus rattanii var. jepsonianus",
388.00,32.00,271.00,1.00,1.00,1998.00,,,"Castilleja rubicundula",
389.00,32.00,118.00,1.00,1.00,1998.00,,"orig called L. pinnatus","Lotus wrangelianus",
390.00,33.00,12.00,1.00,1.00,1998.00,,,"Agoseris heterophylla",
391.00,33.00,62.00,1.00,1.00,1998.00,,,"Dichelostemma capitatum",
392.00,33.00,92.00,1.00,1.00,1998.00,,,"Hemizonia congesta",
393.00,33.00,103.00,1.00,1.00,1998.00,,,"Lasthenia californica",
394.00,33.00,141.00,1.00,1.00,1998.00,,"orig rec. as nav pub.","Navarretia jepsonii",
395.00,33.00,149.00,1.00,1.00,1998.00,,,"Plagiobothrys nothofulvus",
396.00,33.00,196.00,1.00,1.00,1998.00,,,"Vulpia microstachys",
397.00,33.00,288.00,1.00,1.00,1998.00,,"orig rec. as hesp. Sp.","Hesperolinon disjunctum",
398.00,33.00,255.00,1.00,1.00,1998.00,,,"Agoseris grandiflora",
399.00,33.00,260.00,1.00,1.00,1998.00,,,"Ancistrocarphus filagineus",
400.00,33.00,271.00,1.00,1.00,1998.00,,,"Castilleja rubicundula",
401.00,33.00,118.00,1.00,1.00,1998.00,,"orig called L. pinnatus","Lotus wrangelianus",
402.00,34.00,22.00,1.00,1.00,1998.00,,,"Avena fatua",
403.00,34.00,26.00,1.00,1.00,1998.00,,,"Bromus hordeaceus",
404.00,34.00,87.00,1.00,1.00,1998.00,,,"Geranium molle",
405.00,34.00,94.00,1.00,1.00,1998.00,,,"Holocarpha virgata",
406.00,34.00,111.00,1.00,1.00,1998.00,,,"Lolium multiflorum",
407.00,34.00,120.00,1.00,1.00,1998.00,,,"Lupinus bicolor",
408.00,34.00,126.00,1.00,1.00,1998.00,,,"Medicago polymorpha",
409.00,34.00,155.00,1.00,1.00,1998.00,,,"Poa bulbosa",
410.00,34.00,236.00,1.00,1.00,1998.00,,"orig called. Stel med","Cerastium glomeratum",
411.00,34.00,186.00,1.00,1.00,1998.00,,,"Trifolium hirtum",
412.00,34.00,260.00,1.00,1.00,1998.00,,,"Ancistrocarphus filagineus",
413.00,35.00,22.00,1.00,1.00,1998.00,,,"Avena fatua",
414.00,35.00,26.00,1.00,1.00,1998.00,,,"Bromus hordeaceus",
415.00,35.00,73.00,1.00,1.00,1998.00,,,"Erodium cicutarium",
416.00,35.00,95.00,1.00,1.00,1998.00,,,"Hordeum brachyantherum",
417.00,35.00,111.00,1.00,1.00,1998.00,,,"Lolium multiflorum",
418.00,35.00,120.00,1.00,1.00,1998.00,,,"Lupinus bicolor",
419.00,35.00,126.00,1.00,1.00,1998.00,,,"Medicago polymorpha",
420.00,35.00,155.00,1.00,1.00,1998.00,,,"Poa bulbosa",
421.00,35.00,186.00,1.00,1.00,1998.00,,,"Trifolium hirtum",
422.00,35.00,290.00,1.00,1.00,1998.00,,,"Hieracium albiflorum",
423.00,36.00,11.00,1.00,1.00,1998.00,,,"Achyrachaena mollis",
424.00,36.00,12.00,1.00,1.00,1998.00,,,"Agoseris heterophylla",
425.00,36.00,26.00,1.00,1.00,1998.00,,,"Bromus hordeaceus",
426.00,36.00,46.00,1.00,1.00,1998.00,,,"Centaurea solstitialis",
427.00,36.00,73.00,1.00,1.00,1998.00,,,"Erodium cicutarium",
428.00,36.00,94.00,1.00,1.00,1998.00,,,"Holocarpha virgata",
429.00,36.00,98.00,1.00,1.00,1998.00,,,"Hypochaeris glabra",
430.00,36.00,120.00,1.00,1.00,1998.00,,,"Lupinus bicolor",
431.00,36.00,126.00,1.00,1.00,1998.00,,,"Medicago polymorpha",
432.00,36.00,155.00,1.00,1.00,1998.00,,,"Poa bulbosa",
433.00,36.00,186.00,1.00,1.00,1998.00,,,"Trifolium hirtum",
434.00,36.00,187.00,1.00,1.00,1998.00,,,"Trifolium microdon",
435.00,36.00,189.00,1.00,1.00,1998.00,,"orig called. T. versicolor","Triphysaria eriantha",
436.00,36.00,290.00,1.00,1.00,1998.00,,,"Hieracium albiflorum",
437.00,37.00,11.00,1.00,1.00,1998.00,,,"Achyrachaena mollis",
438.00,37.00,22.00,1.00,1.00,1998.00,,,"Avena fatua",
439.00,37.00,26.00,1.00,1.00,1998.00,,,"Bromus hordeaceus",
440.00,37.00,27.00,1.00,1.00,1998.00,,,"Bromus madritensis",
441.00,37.00,46.00,1.00,1.00,1998.00,,,"Centaurea solstitialis",
442.00,37.00,73.00,1.00,1.00,1998.00,,,"Erodium cicutarium",
443.00,37.00,106.00,1.00,1.00,1998.00,,,"Lepidium nitidum",
444.00,37.00,120.00,1.00,1.00,1998.00,,,"Lupinus bicolor",
445.00,37.00,155.00,1.00,1.00,1998.00,,,"Poa bulbosa",
446.00,37.00,186.00,1.00,1.00,1998.00,,,"Trifolium hirtum",
447.00,37.00,290.00,1.00,1.00,1998.00,,,"Hieracium albiflorum",
448.00,38.00,12.00,1.00,1.00,1998.00,,,"Agoseris heterophylla",
449.00,38.00,21.00,1.00,1.00,1998.00,,"orig rec. as ave. fatua","Avena barbata",
450.00,38.00,26.00,1.00,1.00,1998.00,,,"Bromus hordeaceus",
451.00,38.00,73.00,1.00,1.00,1998.00,,,"Erodium cicutarium",
452.00,38.00,89.00,1.00,1.00,1998.00,,,"Gilia tricolor",
453.00,38.00,98.00,1.00,1.00,1998.00,,,"Hypochaeris glabra",
454.00,38.00,106.00,1.00,1.00,1998.00,,,"Lepidium nitidum",
455.00,38.00,120.00,1.00,1.00,1998.00,,,"Lupinus bicolor",
456.00,38.00,149.00,1.00,1.00,1998.00,,,"Plagiobothrys nothofulvus",
457.00,38.00,151.00,1.00,1.00,1998.00,,,"Plantago erecta",
458.00,38.00,181.00,1.00,1.00,1998.00,,,"Trifolium bifidum",
459.00,38.00,226.00,1.00,1.00,1998.00,,,"Castilleja attenuata",
460.00,38.00,296.00,1.00,1.00,1998.00,,,"Linanthus ciliatus",
461.00,39.00,26.00,1.00,1.00,1998.00,,,"Bromus hordeaceus",
462.00,39.00,73.00,1.00,1.00,1998.00,,,"Erodium cicutarium",
463.00,39.00,98.00,1.00,1.00,1998.00,,,"Hypochaeris glabra",
464.00,39.00,120.00,1.00,1.00,1998.00,,,"Lupinus bicolor",
465.00,39.00,236.00,1.00,1.00,1998.00,,"orig called. Stel med","Cerastium glomeratum",
466.00,39.00,188.00,1.00,1.00,1998.00,,,"Trifolium willdenovii",
467.00,39.00,189.00,1.00,1.00,1998.00,,"orig. called. T. versicolor","Triphysaria eriantha",
468.00,39.00,256.00,1.00,1.00,1998.00,,,"Aira caryophyllea",
469.00,40.00,12.00,1.00,1.00,1998.00,,,"Agoseris heterophylla",
470.00,40.00,16.00,1.00,1.00,1998.00,,,"Anagallis arvensis",
471.00,40.00,26.00,1.00,1.00,1998.00,,,"Bromus hordeaceus",
472.00,40.00,73.00,1.00,1.00,1998.00,,,"Erodium cicutarium",
473.00,40.00,79.00,1.00,1.00,1998.00,,,"Filago gallica",
474.00,40.00,98.00,1.00,1.00,1998.00,,,"Hypochaeris glabra",
475.00,40.00,120.00,1.00,1.00,1998.00,,,"Lupinus bicolor",
476.00,40.00,186.00,1.00,1.00,1998.00,,,"Trifolium hirtum",
477.00,40.00,189.00,1.00,1.00,1998.00,,"orig rec. as t. versicolor","Triphysaria eriantha",
478.00,40.00,226.00,1.00,1.00,1998.00,,,"Castilleja attenuata",
479.00,40.00,256.00,1.00,1.00,1998.00,,,"Aira caryophyllea",
480.00,41.00,12.00,1.00,1.00,1998.00,,,"Agoseris heterophylla",
481.00,41.00,25.00,1.00,1.00,1998.00,,,"Bromus diandrus",
482.00,41.00,26.00,1.00,1.00,1998.00,,,"Bromus hordeaceus",
483.00,41.00,27.00,1.00,1.00,1998.00,,,"Bromus madritensis",
484.00,41.00,68.00,1.00,1.00,1998.00,,,"Eremocarpus setigerus",
485.00,41.00,73.00,1.00,1.00,1998.00,,,"Erodium cicutarium",
486.00,41.00,79.00,1.00,1.00,1998.00,,,"Filago gallica",
487.00,41.00,94.00,1.00,1.00,1998.00,,,"Holocarpha virgata",
488.00,41.00,98.00,1.00,1.00,1998.00,,,"Hypochaeris glabra",
489.00,41.00,120.00,1.00,1.00,1998.00,,,"Lupinus bicolor",
490.00,41.00,236.00,1.00,1.00,1998.00,,"orig called. Stel med","Cerastium glomeratum",
491.00,41.00,186.00,1.00,1.00,1998.00,,,"Trifolium hirtum",
492.00,41.00,197.00,1.00,1.00,1998.00,,,"Vulpia myuros",
493.00,42.00,26.00,1.00,1.00,1998.00,,,"Bromus hordeaceus",
494.00,42.00,77.00,1.00,1.00,1998.00,,,"Euphorbia crenulata",
495.00,42.00,126.00,1.00,1.00,1998.00,,,"Medicago polymorpha",
496.00,42.00,186.00,1.00,1.00,1998.00,,,"Trifolium hirtum",
497.00,42.00,255.00,1.00,1.00,1998.00,,,"Agoseris grandiflora",
498.00,43.00,26.00,1.00,1.00,1998.00,,,"Bromus hordeaceus",
499.00,43.00,67.00,1.00,1.00,1998.00,,,"Epilobium brachycarpum",
500.00,43.00,77.00,1.00,1.00,1998.00,,,"Euphorbia crenulata",
501.00,43.00,126.00,1.00,1.00,1998.00,,,"Medicago polymorpha",
502.00,43.00,181.00,1.00,1.00,1998.00,,,"Trifolium bifidum",
503.00,43.00,255.00,1.00,1.00,1998.00,,,"Agoseris grandiflora",
504.00,44.00,22.00,1.00,1.00,1998.00,,,"Avena fatua",
505.00,44.00,26.00,1.00,1.00,1998.00,,,"Bromus hordeaceus",
506.00,44.00,52.00,1.00,1.00,1998.00,,,"Clarkia purpurea",
507.00,44.00,62.00,1.00,1.00,1998.00,,,"Dichelostemma capitatum",
508.00,44.00,160.00,1.00,1.00,1998.00,,,"Ranunculus occidentalis",
509.00,44.00,181.00,1.00,1.00,1998.00,,,"Trifolium bifidum",
510.00,44.00,185.00,1.00,1.00,1998.00,,,"Trifolium fucatum",
511.00,44.00,196.00,1.00,1.00,1998.00,,,"Vulpia microstachys",
512.00,44.00,260.00,1.00,1.00,1998.00,,,"Ancistrocarphus filagineus",
513.00,44.00,118.00,1.00,1.00,1998.00,,"orig rec as l. pinnatus","Lotus wrangelianus",
514.00,45.00,22.00,1.00,1.00,1998.00,,,"Avena fatua",
515.00,45.00,27.00,1.00,1.00,1998.00,,,"Bromus madritensis",
516.00,45.00,70.00,1.00,1.00,1998.00,,,"Eriogonum nudum",
517.00,45.00,92.00,1.00,1.00,1998.00,,,"Hemizonia congesta",
518.00,45.00,151.00,1.00,1.00,1998.00,,,"Plantago erecta",
519.00,45.00,196.00,1.00,1.00,1998.00,,,"Vulpia microstachys",
520.00,45.00,255.00,1.00,1.00,1998.00,,,"Agoseris grandiflora",
521.00,45.00,260.00,1.00,1.00,1998.00,,,"Ancistrocarphus filagineus",
522.00,45.00,118.00,1.00,1.00,1998.00,,"orig rec as l. pinnatus","Lotus wrangelianus",
523.00,46.00,21.00,1.00,1.00,1998.00,,,"Avena barbata",
524.00,46.00,26.00,1.00,1.00,1998.00,,,"Bromus hordeaceus",
525.00,46.00,27.00,1.00,1.00,1998.00,,,"Bromus madritensis",
526.00,46.00,52.00,1.00,1.00,1998.00,,,"Clarkia purpurea",
527.00,46.00,62.00,1.00,1.00,1998.00,,,"Dichelostemma capitatum",
528.00,46.00,92.00,1.00,1.00,1998.00,,,"Hemizonia congesta",
529.00,46.00,122.00,1.00,1.00,1998.00,,,"Lupinus nanus",
530.00,46.00,139.00,1.00,1.00,1998.00,,,"Nassella pulchra",
531.00,46.00,151.00,1.00,1.00,1998.00,,,"Plantago erecta",
532.00,46.00,196.00,1.00,1.00,1998.00,,,"Vulpia microstachys",
533.00,46.00,260.00,1.00,1.00,1998.00,,,"Ancistrocarphus filagineus",
534.00,46.00,118.00,1.00,1.00,1998.00,,"orig rec as l. pinnatus","Lotus wrangelianus",
535.00,47.00,12.00,1.00,1.00,1998.00,,,"Agoseris heterophylla",
536.00,47.00,13.00,1.00,1.00,1998.00,,,"Allium fimbriatum",
537.00,47.00,27.00,1.00,1.00,1998.00,,,"Bromus madritensis",
538.00,47.00,70.00,1.00,1.00,1998.00,,,"Eriogonum nudum",
539.00,47.00,115.00,1.00,1.00,1998.00,,,"Lomatium utriculatum",
540.00,47.00,122.00,1.00,1.00,1998.00,,,"Lupinus nanus",
541.00,47.00,142.00,1.00,1.00,1998.00,,,"Navarretia pubescens",
542.00,47.00,185.00,1.00,1.00,1998.00,,,"Trifolium fucatum",
543.00,47.00,196.00,1.00,1.00,1998.00,,,"Vulpia microstachys",
544.00,47.00,260.00,1.00,1.00,1998.00,,,"Ancistrocarphus filagineus",
545.00,48.00,13.00,1.00,1.00,1998.00,,,"Allium fimbriatum",
546.00,48.00,26.00,1.00,1.00,1998.00,,,"Bromus hordeaceus",
547.00,48.00,27.00,1.00,1.00,1998.00,,,"Bromus madritensis",
548.00,48.00,31.00,1.00,1.00,1998.00,,,"Calochortus luteus",
549.00,48.00,70.00,1.00,1.00,1998.00,,,"Eriogonum nudum",
550.00,48.00,92.00,1.00,1.00,1998.00,,,"Hemizonia congesta",
551.00,48.00,151.00,1.00,1.00,1998.00,,,"Plantago erecta",
552.00,48.00,196.00,1.00,1.00,1998.00,,,"Vulpia microstachys",
553.00,48.00,206.00,1.00,1.00,1998.00,,,"Minuartia douglasii",
554.00,49.00,12.00,1.00,1.00,1998.00,,,"Agoseris heterophylla",
555.00,49.00,13.00,1.00,1.00,1998.00,,,"Allium fimbriatum",
556.00,49.00,22.00,1.00,1.00,1998.00,,,"Avena fatua",
557.00,49.00,26.00,1.00,1.00,1998.00,,,"Bromus hordeaceus",
558.00,49.00,27.00,1.00,1.00,1998.00,,,"Bromus madritensis",
559.00,49.00,70.00,1.00,1.00,1998.00,,,"Eriogonum nudum",
560.00,49.00,91.00,1.00,1.00,1998.00,,,"Grindelia camporum",
561.00,49.00,92.00,1.00,1.00,1998.00,,,"Hemizonia congesta",
562.00,49.00,151.00,1.00,1.00,1998.00,,,"Plantago erecta",
563.00,49.00,196.00,1.00,1.00,1998.00,,,"Vulpia microstachys",
564.00,50.00,22.00,1.00,1.00,1998.00,,,"Avena fatua",
565.00,50.00,25.00,1.00,1.00,1998.00,,,"Bromus diandrus",
566.00,50.00,26.00,1.00,1.00,1998.00,,,"Bromus hordeaceus",
567.00,50.00,55.00,1.00,1.00,1998.00,,,"Claytonia parviflora",
568.00,50.00,177.00,1.00,1.00,1998.00,,,"Torilis arvensis",
569.00,50.00,178.00,1.00,1.00,1998.00,,,"Daucus pusillus",
570.00,50.00,268.00,1.00,1.00,1998.00,,,"Capsella bursa-pastoris",
571.00,51.00,22.00,1.00,1.00,1998.00,,,"Avena fatua",
572.00,51.00,25.00,1.00,1.00,1998.00,,,"Bromus diandrus",
573.00,51.00,26.00,1.00,1.00,1998.00,,,"Bromus hordeaceus",
574.00,51.00,73.00,1.00,1.00,1998.00,,,"Erodium cicutarium",
575.00,51.00,106.00,1.00,1.00,1998.00,,,"Lepidium nitidum",
576.00,51.00,236.00,1.00,1.00,1998.00,,"orig called. Stel med","Cerastium glomeratum",
577.00,51.00,177.00,1.00,1.00,1998.00,,,"Torilis arvensis",
578.00,51.00,178.00,1.00,1.00,1998.00,,,"Daucus pusillus",
579.00,51.00,180.00,1.00,1.00,1998.00,,,"Trifolium albopurpureum",
580.00,51.00,197.00,1.00,1.00,1998.00,,,"Vulpia myuros",
581.00,51.00,235.00,1.00,1.00,1998.00,,,"Galium aparine",
582.00,51.00,238.00,1.00,1.00,1998.00,,,"Plectritis macrocera",
583.00,52.00,22.00,1.00,1.00,1998.00,,,"Avena fatua",
584.00,52.00,25.00,1.00,1.00,1998.00,,,"Bromus diandrus",
585.00,52.00,26.00,1.00,1.00,1998.00,,,"Bromus hordeaceus",
586.00,52.00,46.00,1.00,1.00,1998.00,,,"Centaurea solstitialis",
587.00,52.00,52.00,1.00,1.00,1998.00,,,"Clarkia purpurea",
588.00,52.00,101.00,1.00,1.00,1998.00,,,"Lactuca serriola",
589.00,52.00,165.00,1.00,1.00,1998.00,,,"Senecio vulgaris",
590.00,52.00,236.00,1.00,1.00,1998.00,,"orig called. Stel med","Cerastium glomeratum",
591.00,52.00,177.00,1.00,1.00,1998.00,,,"Torilis arvensis",
592.00,52.00,181.00,1.00,1.00,1998.00,,,"Trifolium bifidum",
593.00,52.00,199.00,1.00,1.00,1998.00,,,"Zigadenus fremontii",
594.00,52.00,235.00,1.00,1.00,1998.00,,,"Galium aparine",
595.00,53.00,12.00,1.00,1.00,1998.00,,,"Agoseris heterophylla",
596.00,53.00,22.00,1.00,1.00,1998.00,,,"Avena fatua",
597.00,53.00,25.00,1.00,1.00,1998.00,,,"Bromus diandrus",
598.00,53.00,26.00,1.00,1.00,1998.00,,,"Bromus hordeaceus",
599.00,53.00,27.00,1.00,1.00,1998.00,,,"Bromus madritensis",
600.00,53.00,52.00,1.00,1.00,1998.00,,,"Clarkia purpurea",
601.00,53.00,73.00,1.00,1.00,1998.00,,,"Erodium cicutarium",
602.00,53.00,122.00,1.00,1.00,1998.00,,"orig rec. as l. bicolor","Lupinus nanus",
603.00,53.00,177.00,1.00,1.00,1998.00,,,"Torilis arvensis",
604.00,53.00,178.00,1.00,1.00,1998.00,,,"Daucus pusillus",
605.00,53.00,186.00,1.00,1.00,1998.00,,,"Trifolium hirtum",
606.00,54.00,9.00,1.00,1.00,1998.00,,,"Achillea millefolium",
607.00,54.00,25.00,1.00,1.00,1998.00,,,"Bromus diandrus",
608.00,54.00,26.00,1.00,1.00,1998.00,,,"Bromus hordeaceus",
609.00,54.00,52.00,1.00,1.00,1998.00,,,"Clarkia purpurea",
610.00,54.00,160.00,1.00,1.00,1998.00,,,"Ranunculus occidentalis",
611.00,54.00,164.00,1.00,1.00,1998.00,,,"Sanicula crassicaulis",
612.00,54.00,236.00,1.00,1.00,1998.00,,"orig called. Stel med","Cerastium glomeratum",
613.00,54.00,177.00,1.00,1.00,1998.00,,,"Torilis arvensis",
614.00,54.00,193.00,1.00,1.00,1998.00,,,"Vicia villosa",
615.00,55.00,12.00,1.00,1.00,1998.00,,,"Agoseris heterophylla",
616.00,55.00,13.00,1.00,1.00,1998.00,,,"Allium fimbriatum",
617.00,55.00,20.00,1.00,1.00,1998.00,,,"Astragalus gambelianus",
618.00,55.00,27.00,1.00,1.00,1998.00,,,"Bromus madritensis",
619.00,55.00,50.00,1.00,1.00,1998.00,,,"Chlorogalum pomeridianum",
620.00,55.00,58.00,1.00,1.00,1998.00,,,"Collinsia sparsiflora",
621.00,55.00,62.00,1.00,1.00,1998.00,,,"Dichelostemma capitatum",
622.00,55.00,103.00,1.00,1.00,1998.00,,,"Lasthenia californica",
623.00,55.00,117.00,1.00,1.00,1998.00,,,"Lotus humistratus",
624.00,55.00,141.00,1.00,1.00,1998.00,,"orig rec. as nav pub","Navarretia jepsonii",
625.00,55.00,151.00,1.00,1.00,1998.00,,,"Plantago erecta",
626.00,55.00,196.00,1.00,1.00,1998.00,,,"Vulpia microstachys",
627.00,55.00,206.00,1.00,1.00,1998.00,,,"Minuartia douglasii",
628.00,55.00,297.00,1.00,1.00,1998.00,,,"Linanthus jepsonii",
629.00,55.00,118.00,1.00,1.00,1998.00,,"orig rec as l. pinnatus","Lotus wrangelianus",
630.00,56.00,26.00,1.00,1.00,1998.00,,,"Bromus hordeaceus",
631.00,56.00,27.00,1.00,1.00,1998.00,,,"Bromus madritensis",
632.00,56.00,73.00,1.00,1.00,1998.00,,,"Erodium cicutarium",
633.00,56.00,98.00,1.00,1.00,1998.00,,,"Hypochaeris glabra",
634.00,56.00,108.00,1.00,1.00,1998.00,,,"Linanthus bicolor",
635.00,56.00,151.00,1.00,1.00,1998.00,,,"Plantago erecta",
636.00,56.00,156.00,1.00,1.00,1998.00,,,"Poa secunda",
637.00,56.00,167.00,1.00,1.00,1998.00,,,"Silene gallica",
638.00,56.00,196.00,1.00,1.00,1998.00,,,"Vulpia microstachys",
639.00,56.00,197.00,1.00,1.00,1998.00,,,"Vulpia myuros",
640.00,56.00,301.00,1.00,1.00,1998.00,,,"Lotus micranthus",
641.00,57.00,12.00,1.00,1.00,1998.00,,,"Agoseris heterophylla",
642.00,57.00,26.00,1.00,1.00,1998.00,,,"Bromus hordeaceus",
643.00,57.00,27.00,1.00,1.00,1998.00,,,"Bromus madritensis",
644.00,57.00,31.00,1.00,1.00,1998.00,,,"Calochortus luteus",
645.00,57.00,62.00,1.00,1.00,1998.00,,,"Dichelostemma capitatum",
646.00,57.00,131.00,1.00,1.00,1998.00,,"orig rec as filgal","Micropus californicus",
647.00,57.00,139.00,1.00,1.00,1998.00,,,"Nassella pulchra",
648.00,57.00,172.00,1.00,1.00,1998.00,,,"Stellaria nitens",
649.00,57.00,180.00,1.00,1.00,1998.00,,,"Trifolium albopurpureum",
650.00,57.00,197.00,1.00,1.00,1998.00,,,"Vulpia myuros",
651.00,58.00,13.00,1.00,1.00,1998.00,,,"Allium fimbriatum",
652.00,58.00,22.00,1.00,1.00,1998.00,,,"Avena fatua",
653.00,58.00,26.00,1.00,1.00,1998.00,,,"Bromus hordeaceus",
654.00,58.00,177.00,1.00,1.00,1998.00,,,"Torilis arvensis",
655.00,58.00,186.00,1.00,1.00,1998.00,,,"Trifolium hirtum",
656.00,59.00,22.00,1.00,1.00,1998.00,,,"Avena fatua",
657.00,59.00,25.00,1.00,1.00,1998.00,,,"Bromus diandrus",
658.00,59.00,26.00,1.00,1.00,1998.00,,,"Bromus hordeaceus",
659.00,59.00,73.00,1.00,1.00,1998.00,,,"Erodium cicutarium",
660.00,59.00,98.00,1.00,1.00,1998.00,,,"Hypochaeris glabra",
661.00,59.00,101.00,1.00,1.00,1998.00,,,"Lactuca serriola",
662.00,59.00,175.00,1.00,1.00,1998.00,,,"Taeniatherum caput-medusae",
663.00,59.00,177.00,1.00,1.00,1998.00,,,"Torilis arvensis",
664.00,60.00,22.00,1.00,1.00,1998.00,,,"Avena fatua",
665.00,60.00,26.00,1.00,1.00,1998.00,,,"Bromus hordeaceus",
666.00,60.00,98.00,1.00,1.00,1998.00,,,"Hypochaeris glabra",
667.00,60.00,151.00,1.00,1.00,1998.00,,,"Plantago erecta",
668.00,60.00,175.00,1.00,1.00,1998.00,,,"Taeniatherum caput-medusae",
669.00,60.00,188.00,1.00,1.00,1998.00,,,"Trifolium willdenovii",
670.00,60.00,197.00,1.00,1.00,1998.00,,,"Vulpia myuros",
671.00,60.00,118.00,1.00,1.00,1998.00,,"orig rec. as l. pinnatus","Lotus wrangelianus",
672.00,61.00,26.00,1.00,1.00,1998.00,,,"Bromus hordeaceus",
673.00,61.00,219.00,1.00,1.00,1998.00,,"orig rec as cras conn","Aphanes occidentalis",
674.00,61.00,77.00,1.00,1.00,1998.00,,,"Euphorbia crenulata",
675.00,61.00,87.00,1.00,1.00,1998.00,,,"Geranium molle",
676.00,61.00,94.00,1.00,1.00,1998.00,,,"Holocarpha virgata",
677.00,61.00,111.00,1.00,1.00,1998.00,,,"Lolium multiflorum",
678.00,61.00,166.00,1.00,1.00,1998.00,,,"Sidalcea diploscypha",
679.00,61.00,236.00,1.00,1.00,1998.00,,"orig called. Stel med","Cerastium glomeratum",
680.00,61.00,178.00,1.00,1.00,1998.00,,,"Daucus pusillus",
681.00,61.00,183.00,1.00,1.00,1998.00,,,"Trifolium depauperatum",
682.00,61.00,287.00,1.00,1.00,1998.00,,"orig rec. as hesperevax sp.","Hesperevax sparsiflora",
683.00,62.00,26.00,1.00,1.00,1998.00,,,"Bromus hordeaceus",
684.00,62.00,87.00,1.00,1.00,1998.00,,,"Geranium molle",
685.00,62.00,94.00,1.00,1.00,1998.00,,,"Holocarpha virgata",
686.00,62.00,98.00,1.00,1.00,1998.00,,,"Hypochaeris glabra",
687.00,62.00,120.00,1.00,1.00,1998.00,,,"Lupinus bicolor",
688.00,62.00,126.00,1.00,1.00,1998.00,,,"Medicago polymorpha",
689.00,62.00,139.00,1.00,1.00,1998.00,,,"Nassella pulchra",
