Site,Spp,1,2,3,4,5,Notes
48,Eremocarpus setigerus,,0.1,0.5,0.7,0.2,
48,Eriogonum nudum,1,,,1,,
48,Githopsis specularioides,,,,,,
48,Grindelia camporum,,,,,,
48,Hemizonia congesta,0.6,2,11,6,4,
48,Hesperolinon disjunctum,1,1,,,,
48,Lactuca serriola,,,,,,
48,Lasthenia californica,,0.1,0.8,0.1,,
48,Lepidium nitidum,0.1,0.1,,,,
48,Lolium multiflorum,,,,,,
48,Lotus humistratus,,0.1,,,,
48,Lotus wrangelianus,,,1,1,,
48,Lupinus microcarpus,,,,,,
48,Lupinus succulentus,,,,,,
48,Micropus californicus,,,0.3,0.1,,
48,Microseris douglasii,2,0.5,,0.2,,
48,Mimulus douglasii,,,,,,
48,Minuartia douglasii,0.1,,,,,
48,Nassella pulchra,,,,2,38,
48,Navarretia jepsonii,,0.7,3,,,
48,Navarretia pubescens,,,,,,
48,Phlox gracilis,,,,,,
48,Plantago erecta,0.3,10,5,2,,
48,Rigiopappus leptocladus,,,,,,
48,Sidalcea diploscypha,,,,,,
48,Taeniatherum caput-medusae,,,0.2,0.1,,
48,Trifolium albopurpureum,,,,0.1,,
48,Trifolium fucatum,,,,,,
48,Trifolium gracilentum,,,,,,
48,Trifolium hirtum,,,,0.1,,
48,Vulpia microstachys,,4,0.2,0.1,0.1,
49,Agoseris heterophylla,,,,,,
49,Allium fimbriatum,,,,0.3,0.1,
49,Ancistrocarphus filagineus,,,,,0.2,
49,Athysanus pusillus,,,0.2,,,
49,Avena fatua,1,0.4,3,1,2,
49,Brodiaea elegans,,,,,,
49,Bromus hordeaceus,,,0.1,0.1,0.6,
49,Bromus madritensis,10,1,0.3,4,7,
49,Calochortus luteus,,,,,,
49,Calycadenia pauciflora,0.3,,,,,
49,Castilleja attenuata,,,,,,
49,Castilleja rubicundula,,,,,,
49,Centaurea melitensis,,,,,0.2,
49,Dichelostemma capitatum,0.1,0.1,0.1,0.1,0.1,
49,Eremocarpus setigerus,,0.8,0.3,0.2,3,
49,Eriogonum nudum,1,0.6,0.3,0.5,,
49,Erodium cicutarium,,,0.1,,,
49,Filago gallica,,,,,,
49,Gastridium ventricosum,,,,,,
49,Grindelia camporum,,,,4,,
49,Hemizonia congesta,3,7,7,1,0.6,
49,Hesperolinon disjunctum,1,,,1,,
49,Hypochaeris glabra,,,,,,
49,Lactuca serriola,,,,,,
49,Lasthenia californica,,,,,,
49,Lepidium nitidum,,,,,,
49,Lotus humistratus,,0.2,0.3,0.2,0.5,
49,Lotus wrangelianus,,,,,1.3,
49,Lupinus microcarpus,0.4,,,,,
49,Lupinus succulentus,0.4,,,,,
49,Microseris douglasii,1.5,0.2,0.5,0.1,0.4,
49,Navarretia pubescens,,0.2,0.5,,5,
49,Plantago erecta,5,16,13,13,9,
49,Senecio vulgaris,,,,,,
49,Silene gallica,,,,,,
49,Taeniatherum caput-medusae,,,,,,
49,Vulpia microstachys,0.1,0.2,0.1,,0.1,
50,Achillea millefolium,,,,,,
50,Achyrachaena mollis,0.1,,,,,
50,Agoseris grandiflora,,,,,,
50,Allophyllum gilioides,,0.1,,0.6,,
50,Amsinckia menziesii,,,,,,
50,Ancistrocarphus filagineus,,,,,,
50,Athysanus pusillus,,,,,,
50,Avena fatua,12,11,9,10,25,
50,Bromus diandrus,28,20,36,22,5,
50,Bromus hordeaceus,0.1,,,,,
50,Bromus madritensis,,,,,,
50,Centaurea melitensis,,0.1,0.1,2,0.4,
50,Centaurea solstitialis,,,,0.1,3,seedlings died after early spring sampling?
50,Cerastium glomeratum,,,,,,
50,Cirsium vulgare,,,,,,
50,Clarkia purpurea,,,,,,
50,Claytonia parviflora,,,,,,
50,Daucus pusillus,0.5,0.2,0.4,,,
50,Dichelostemma capitatum,,0.1,,0.1,0.1,
50,Erodium botrys,0.1,0.1,,,,
50,Erodium cicutarium,0.1,1,0.1,8,7,
50,Eschscholzia californica,,,,,,
50,Filago gallica,,,,,,
50,Galium aparine,,,,,,
50,Galium murale,0.2,0.1,0.3,,,
50,Geranium dissectum,,,,,,
50,Gilia tricolor,,,,,,
50,Hypochaeris glabra,,,,,,
50,Lactuca serriola,,,,,,
50,Linanthus bicolor,,,,,,
50,Lotus humistratus,,,,,0.1,
50,Lotus wrangelianus,,,,,,
50,Lupinus bicolor,4,44,1,6,13,
50,Madia gracilis,,,,,,
50,Medicago polymorpha,,,,,,
50,Micropus californicus,,,,0.2,,
50,Navarretia pubescens,,,,,,
50,Phacelia imbricata,,,,0.1,,
50,Phlox gracilis,,,,,,
50,Quercus douglasii,,,,,,
50,Salvia columbariae,,,,,0.2,
50,Sanicula bipinnata,,,,,,
50,Sanicula bipinnatifida,0.4,1,,,,
50,Silene gallica,,,,,,
50,Stellaria media,,,,,,
50,Stephanomeria sp.,,,,,,
50,Thysanocarpus curvipes,,,,0.1,0.5,
50,Torilis arvensis,0.8,,0.1,,,
50,Trifolium albopurpureum,,,,,,
50,Trifolium bifidum,0.3,,,,,
50,Trifolium gracilentum,,0.6,,0.5,,
50,Trifolium hirtum,0.2,6,2,1,,
50,Trifolium microcephalum,,,,,,
50,Trifolium microdon,,,,,,
50,Uropappus lindleyi,,,0.1,,,
50,Vicia villosa,0.5,,3,3,,
50,Vulpia myuros,,,,,,
50,Unknown - spiny - possibly Antirrhinum,,,,,0.2,
51,Agoseris grandiflora,,,,,,
51,Allium serra,,,,,,
51,Allophyllum gilioides,0.1,,,,,
51,Amsinckia menziesii,,,0.1,,,
51,Aphanes occidentalis,,,,,,
51,Astragalus gambelianus,,,,,,
51,Athysanus pusillus,0.1,,,,0.1,
51,Avena fatua,1,6,18,21,22,
51,Brodiaea elegans,,,,,,
51,Bromus diandrus,0.3,26,6,3,6,
51,Bromus hordeaceus,0.6,0.1,0.6,0.2,0.2,
51,Bromus madritensis,0.1,,,,,
51,Calandrinia ciliata,,,,,,
51,Cardamine oligosperma,,,,,,
51,Carduus pycnocephalus,,,,,,
51,Centaurea melitensis,,,0.7,1.2,,
51,Centaurea solstitialis,,0.3,,0.4,,
51,Cerastium glomeratum,,,,,,
51,Chorizanthe membranacea,,,,,,
51,Clarkia purpurea,,,0.1,,,
51,Collinsia sparsiflora,2,,,,,
51,Daucus pusillus,0.1,,0.4,0.1,0.1,
51,Dichelostemma capitatum,0.1,,,,0.1,
51,Erodium botrys,0.1,,,,0.2,
51,Erodium cicutarium,0.1,2,7,6,0.4,
51,Euphorbia crenulata,,,,,,
51,Filago gallica,,,,0.1,0.1,
51,Galium aparine,,,,,,
51,Galium murale,,,,0.1,0.1,
51,Gastridium ventricosum,,,,,,
51,Geranium dissectum,,,,,,
51,Geranium molle,,,,,,
51,Hemizonia congesta,,,,,,
51,Hypochaeris glabra,,,0.1,1,0.3,
51,Lactuca serriola,,,0.1,,,
51,Linanthus bicolor,,,,,,
51,Lotus humistratus,,,0.1,,,
51,Lotus wrangelianus,0.1,,,,,
51,Lupinus bicolor,8,9,2,,0.2,
51,Madia elegans,,,,,,
51,Madia gracilis,,,,,,
51,Medicago polymorpha,,,,,,
51,Micropus californicus,6,,,0.1,,
51,Navarretia pubescens,,,,,,
51,Nemophila heterophylla,,,,,,
51,Phlox gracilis,0.2,,,,,
51,Plagiobothrys nothofulvus,,,,,,
51,Plantago erecta,0.1,,,,,
51,Poa secunda,2,,,,,
51,Sanicula bipinnata,,,,,,
51,Sanicula bipinnatifida,,,,,0.2,
51,Senecio vulgaris,,,,,,
51,Silene gallica,,,,,,
51,Taeniatherum caput-medusae,1,,,,,
51,Thysanocarpus curvipes,,,5,,,
51,Torilis arvensis,,,,,,
51,Trifolium albopurpureum,,,,,,
51,Trifolium bifidum,,0.1,1,0.3,0.1,
51,Trifolium dubium,,,,,,
51,Trifolium hirtum,,0.1,2,,,
51,Trifolium microcephalum,,,,,,
51,Trifolium microdon,,0.1,,,,
51,Trifolium willdenovii,,,,,0.2,
51,Uropappus lindleyi,,,,,,
51,Vicia villosa,0.3,21,,,,
51,Vulpia microstachys,0.9,,,,,
51,Vulpia myuros,,,,,,
52,Agoseris grandiflora,,,,,,
52,Agoseris heterophylla,,0.2,,,,
52,Athysanus pusillus,,,0.1,0.1,0.1,
52,Avena fatua,55,30,10,30,30,
52,Brodiaea elegans,,,,,,
52,Bromus diandrus,,,0.1,4,2,
52,Bromus hordeaceus,,6,2,3,0.1,
52,Bromus madritensis,,,,,0.2,
52,Calochortus luteus,,,0.1,,,in fruit
52,Cardamine oligosperma,,,,,,
52,Castilleja attenuata,,,,,,
52,Centaurea melitensis,,,,0.1,,
52,Centaurea solstitialis,1,2,,,,seedlings died after early spring sampling?
52,Cerastium glomeratum,,,,,,
52,Clarkia purpurea,,,0.3,0.5,0.1,
52,Claytonia parviflora,,,,0.1,1,
52,Collinsia sparsiflora,,,,,0.1,
52,Daucus pusillus,,,1,2,5,
52,Dichelostemma capitatum,,,,,0.1,
52,Dodecatheon hendersonii,,,,,,
52,Eremocarpus setigerus,0.1,,,,,
52,Erodium botrys,,,0.1,,,
52,Erodium cicutarium,,,0.2,5,,
52,Euphorbia crenulata,,,,,,
52,Filago gallica,,,,,,
52,Galium aparine,,,,0.3,0.2,
52,Galium murale,0.1,4,0.8,,,
52,Geranium dissectum,,,,,,
52,Geranium molle,,,,,,
52,Hemizonia congesta,1,,,,,
52,Holocarpha virgata,,0.1,,,,
52,Hypochaeris glabra,,,,,,
52,Lactuca serriola,,,0.1,,,
52,Linanthus bicolor,,,,,,
52,Lolium multiflorum,,,,,,
52,Lotus wrangelianus,0.2,0.1,0.1,,,
52,Lupinus bicolor,,,,3,0.1,
52,Lupinus bicolor,,,,,,
52,Madia gracilis,,,,,0.3,
52,Medicago polymorpha,,,,,,
52,Micropus californicus,,0.1,0.2,,,
52,Navarretia pubescens,,,0.5,0.1,,
52,Nemophila menziesii,,,,,0.1,
52,Phlox gracilis,,,0.2,,0.1,
52,Plagiobothrys nothofulvus,,,,,,
52,Plantago erecta,,,2,0.1,,
52,Poa secunda,,,0.5,0.5,,
52,Sanicula bipinnata,,,,,,
52,Sanicula bipinnatifida,,,3,2,,
52,Senecio vulgaris,,0.1,0.1,,,
52,Sidalcea diploscypha,,,,,,
52,Silene gallica,,,,,,
52,Taeniatherum caput-medusae,1,4,1,0.1,,
52,Thysanocarpus curvipes,,,,,,
52,Torilis arvensis,,,,,1,
52,Torilis nodosa,,,,,,
52,Trifolium albopurpureum,,,,,,
52,Trifolium bifidum,,,0.5,0.9,,
52,Trifolium gracilentum,,,,,,
52,Trifolium hirtum,,0.1,0.8,,,
52,Trifolium microcephalum,,,,,,
52,Trifolium microdon,,,,,,
52,Trifolium willdenovii,,,,,,
52,Uropappus lindleyi,,,,,,
52,Vicia villosa,7,20,1,1,,
52,Vulpia microstachys,,,,,,
52,Vulpia myuros,,,,,,
52,Zigadenus fremontii,,,,,,
53,Achillea millefolium,,,4,,,
53,Agoseris grandiflora,,,,,,
53,Agoseris heterophylla,,,,,,
53,Allium serra,,,,,,
53,Avena fatua,24,45,20,25,42,
53,Bromus diandrus,4,0.5,17,,1,
53,Bromus hordeaceus,0.1,,,,,
53,Bromus madritensis,,0.1,,0.1,,
53,Carduus pycnocephalus,,,,,,
53,Centaurea solstitialis,,,,,0.8,
53,Cerastium glomeratum,,,,,,
53,Chlorogalum pomeridianum,,,0.7,,,
53,Clarkia purpurea,,0.1,,,,
53,Cynosurus echinatus,,,,,,
53,Dactylis glomerata,,,,,,
53,Daucus pusillus,,,,,,
53,Dichelostemma capitatum,0.1,,,,,
53,Epilobium brachycarpum,,,,,,
53,Eriophyllum lanatum,2,,,,,
53,Erodium cicutarium,1,1,,0.1,0.8,
53,Filago gallica,,,,,,
53,Galium aparine,,,,,,
53,Galium murale,,,0.1,0.1,,
53,Gastridium ventricosum,,,,,,
53,Geranium dissectum,,,,,,
53,Geranium molle,,,,,0.1,
53,Hypochaeris glabra,,,,,,
53,Lactuca serriola,,,,,,
53,Lathyrus vestitus,6,,9,,,
53,Lolium multiflorum,,,,,,
53,Lomatium utriculatum,,,0.6,,,
53,Lotus wrangelianus,,,,,,
53,Lupinus albifrons,6,0.5,0.2,0.4,,
53,Lupinus bicolor,3,1,0.5,,0.5,
53,Madia gracilis,,,,,,
53,Medicago polymorpha,,0.4,,0.1,0.4,
53,Melica californica,0.8,,6,,,
53,Micropus californicus,,,,,,
53,Microseris douglasii,,,,,,
53,Nassella pulchra,,,,,,
53,Navarretia pubescens,,,,,,
53,Plantago erecta,,,,,,
53,Quercus douglasii,0.1,,,,,
53,Quercus durata,,,,,,
53,Ranunculus occidentalis,,,0.1,,,
53,Sanicula bipinnata,,,0.1,,,
53,Sanicula bipinnatifida,0.5,0.2,0.1,0.1,,
53,Senecio vulgaris,,,,,,
53,Sidalcea diploscypha,,,,,,
53,Sisyrinchium bellum,,,,,,
53,Torilis arvensis,0.1,0.1,0.2,0.6,,
53,Trifolium bifidum,0.4,0.6,0.4,,0.2,
53,Trifolium hirtum,10,,,,0.3,
53,Trifolium microcephalum,,0.2,,,,
53,Triteleia laxa,,,,,,
53,Vicia villosa,,4,,,,
53,Vulpia myuros,,,,,,
54,Achillea millefolium,7,,,,,
54,Agoseris grandiflora,,,,,,
54,Agoseris heterophylla,,,,,,
54,Allium serra,0.1,,,,,
54,Anagallis arvensis,0.1,,,,,
54,Athysanus pusillus,,,,,,
54,Avena fatua,25,27,7,5,43,
54,Bromus diandrus,5,6,24,,2,
54,Bromus hordeaceus,,0.1,,,,
54,Bromus laevipes,,,,,,
54,Bromus madritensis,,,,,,
54,Carduus pycnocephalus,,,0.3,,,
54,Centaurea melitensis,,,0.6,2,0.6,
54,Centaurea solstitialis,,,0.1,0.5,,
54,Cerastium glomeratum,,,,,,
54,Clarkia purpurea,,0.1,,,,
54,Claytonia parviflora,,,,,,
54,Collinsia heterophylla,,,,,,
54,Collinsia sparsiflora,,1,,,,
54,Convolvulus arvensis,,,,,,
54,Cynosurus echinatus,,,,,,
54,Dactylis glomerata,13,,,,,
54,Daucus pusillus,0.2,,,,,
54,Dichelostemma capitatum,1,,,0.1,,
54,Dodecatheon hendersonii,,3,,,,
54,Epilobium brachycarpum,,,,,,
54,Erodium cicutarium,,,,,0.1,
54,Filago gallica,,,,,,
54,Galium murale,0.1,0.5,,,,
54,Gastridium ventricosum,,,,,,
54,Geranium dissectum,,,,,,
54,Geranium molle,0.3,0.4,0.4,,,
54,Holocarpha virgata,,,,,,
54,Lactuca serriola,,,,,,
54,Lathyrus vestitus,,,,,,
54,Linanthus bicolor,,,,,,
54,Lithophragma heterophyllum,,,,,,
54,Lolium multiflorum,,,,,,
54,Lotus wrangelianus,,,,0.7,,
54,Lupinus albifrons,,,,,,
54,Lupinus bicolor,,0.1,,0.1,1,
54,Lupinus microcarpus,,,,,,
54,Madia exigua,,,,,,
54,Madia gracilis,0.4,3,,,,
54,Medicago polymorpha,,,0.5,,,
54,Melilotus indica,,,,,,
54,Micropus californicus,,1,,,,
54,Nassella pulchra,,,,,20,
54,Navarretia pubescens,,,,,,
54,Pectocarya pusilla,,,,,,
54,Phalaris paradoxa,,,,,,
54,Phlox gracilis,,,,,,
54,Plantago erecta,,,,,,
54,Plectritis ciliosa,0.1,0.7,0.1,,,
54,Poa secunda,,,,,,
54,Polypogon monspeliensis,,,,,,
54,Ranunculus californicus,8,,,,,
54,Ranunculus occidentalis,,,,,,
54,Sanicula bipinnatifida,2,,,,,
54,Senecio vulgaris,,,,,,
54,Silene gallica,,,,,,
54,Stellaria media,,,,,,
54,Taeniatherum caput-medusae,,,,,,
54,Torilis arvensis,1,,,,,
54,Torilis nodosa,,,,,,
54,Trifolium bifidum,0.2,0.1,,,,
54,Trifolium hirtum,,,0.1,0.4,3,
54,Triteleia laxa,,0.1,,,,
54,Vicia villosa,,,55,45,,
54,Vulpia microstachys,,0.6,,,,
54,Vulpia myuros,,,,,,
55,Achyrachaena mollis,,,,,,
55,Agoseris heterophylla,,0.1,0.1,,,
55,Allium fimbriatum,,,,,,
55,Ancistrocarphus filagineus,,0.1,,,,
55,Astragalus gambelianus,,,,0.1,0.1,
55,Athysanus pusillus,,,0.1,,,
55,Brodiaea elegans,,,,,,
55,Bromus hordeaceus,,,,,0.1,
55,Bromus madritensis,,0.1,0.1,,,
55,Calochortus luteus,,,,,,
55,Calochortus superbus,,0.1,,,,in fruit
55,Calycadenia pauciflora,14,15,18,12,17,
55,Camissonia graciliflora,,0.1,,0.6,0.3,
55,Castilleja attenuata,,,,,,
55,Centaurea solstitialis,,,,,,
55,Centaurium trichanthum,,,,,,
55,Chlorogalum pomeridianum,22,23,10,,,
55,Clarkia purpurea,,,,,,
55,Collinsia sparsiflora,0.1,,0.1,,,
55,Cryptantha hispidula,,,,,,
55,Dichelostemma capitatum,0.3,2,2,1,0.2,
55,Elymus elymoides,,3,,,0.1,
55,Epilobium brachycarpum,,,0.3,,0.2,
55,Eremocarpus setigerus,0.2,0.1,0.1,0.1,0.4,
55,Eriogonum covilleanum,,,,,,
55,Eriogonum nudum,,,,,,
55,Eriogonum vimineum,0.1,0.3,2,6,1,
55,Filago gallica,,,,,,
55,Hemizonia congesta,0.1,,,,,
55,Lactuca serriola,,,,,,
55,Lagophylla minor,,,,,,
55,Lasthenia californica,0.7,0.1,0.4,0.6,0.1,
55,Lepidium nitidum,0.1,,,,,
55,Lessingia ramulosa,,0.1,,,,
55,Linanthus jepsonii,,,0.6,0.1,,
55,Lomatium marginatum,,,,,,
55,Lomatium utriculatum,,,,,,
55,Lotus humistratus,,0.1,0.7,,,
55,Lotus micranthus,,,,,,
55,Lotus wrangelianus,0.3,,,,1,
55,Melica torreyana,,,,,,
55,Micropus californicus,,,,,0.1,
55,Microseris douglasii,0.1,,0.7,0.3,0.1,
55,Minuartia douglasii,,0.2,,,,
55,Navarretia jepsonii,,7,4,6,,
55,Plantago erecta,3,0.7,10,5,27,
55,Rigiopappus leptocladus,0.1,0.1,,,,
55,Sagina apetala,,,,,,
55,Sidalcea diploscypha,,0.1,0.2,,0.2,
55,Stellaria nitens,,,,,,
55,Trifolium albopurpureum,0.1,,,,0.1,
55,Vulpia microstachys,9,4,0.5,0.8,1,
55,Zigadenus fremontii,,,,,,
56,Achillea millefolium,,,,,,
56,Agoseris heterophylla,,0.1,0.1,,,
56,Aira caryophyllea,,,,,,
56,Anagallis arvensis,,,,,,
56,Aphanes occidentalis,,,,,,
56,Astragalus gambelianus,,,,,,
56,Athysanus pusillus,,,,,,
56,Avena fatua,,,,,0.1,
56,Brodiaea elegans,,,,,,
56,Bromus diandrus,,,,,,
56,Bromus hordeaceus,0.2,0.2,8,0.1,0.1,
56,Bromus madritensis,10,1,19,6,10,
56,Calochortus luteus,,,,,,
56,Calochortus superbus,,,,,,
56,Castilleja attenuata,,,,0.6,,
56,Cerastium glomeratum,,,,,,
56,Clarkia purpurea,0.2,0.2,0.6,0.5,0.1,
56,Claytonia exigua,,,,,,
56,Crassula connata,,,,0.1,,
56,Cynosurus echinatus,,,,,,
56,Daucus pusillus,,,,,,
56,Dichelostemma capitatum,0.5,1,2,0.5,0.1,
56,Dodecatheon hendersonii,,,,,,
56,Epilobium brachycarpum,,,,,,
56,Eremocarpus setigerus,,,,,,
56,Erodium brachycarpum,,0.4,0.3,0.3,,
56,Erodium cicutarium,,0.1,6,,,
56,Euphorbia crenulata,,,,0.2,0.1,
56,Filago gallica,,,,,,
56,Galium aparine,,,,0.1,,
56,Galium murale,0.1,0.5,0.3,0.3,0.1,
56,Gastridium ventricosum,1,35,,6,,
56,Hemizonia congesta,,,,,,
56,Holocarpha virgata,,0.3,0.4,0.2,,
56,Hypochaeris glabra,,,0.3,,,
56,Lepidium nitidum,,0.1,,,,
56,Linanthus bicolor,,0.2,,0.1,0.1,
56,Lomatium dasycarpum,,,0.1,,,
56,Lotus micranthus,,0.1,0.4,0.2,,
56,Lotus wrangelianus,,,,,,
56,Madia exigua,,,,,,
56,Medicago polymorpha,,,,,,
56,Micropus californicus,1,,,0.4,0.1,
56,Mimulus douglasii,,,,,,
56,Nassella pulchra,,,,,,
56,Navarretia pubescens,,3,2,1,0.3,
56,Plantago erecta,0.1,0.8,4,13,0.1,
56,Rigiopappus leptocladus,,0.1,0.1,,,
56,Sanicula crassicaulis,,,,,0.1,
56,Senecio vulgaris,,,,,,
56,Silene gallica,,,,,,
56,Sisyrinchium bellum,,,,,,
56,Stellaria nitens,,,,,,
56,Taeniatherum caput-medusae,,,,,,
56,Torilis arvensis,,,,,,
56,Trifolium bifidum,,,,,0.1,
56,Trifolium gracilentum,,,,,,
56,Trifolium hirtum,,,,,,
56,Trifolium microcephalum,,,,,,
56,Trifolium willdenovii,,0.1,,,,
56,Vicia villosa,,,,,,
56,Vulpia microstachys,,,,,,
56,Vulpia myuros,,0.1,,,,
57,Agoseris heterophylla,,,,,,
57,Astragalus gambelianus,,,,,,
57,Athysanus pusillus,,,,,,
57,Avena fatua,0.1,2,1,1,,
57,Bromus hordeaceus,7,1,0.4,0.1,2,
57,Bromus madritensis,0.1,,,,1,
57,Calochortus luteus,,,0.1,,0.1,in fruit
57,Calochortus superbus,,,,,,
57,Castilleja attenuata,,,,,,
57,Clarkia purpurea,2,1,5,0.2,4,
57,Crassula connata,,,0.1,0.1,0.1,
57,Daucus pusillus,0.1,0.3,1.5,,0.2,
57,Dichelostemma capitatum,0.7,0.7,1,10,0.2,
57,Dodecatheon hendersonii,,,,,,
57,Epilobium brachycarpum,,,,,,
57,Erodium brachycarpum,,0.3,6,6,3,
57,Erodium cicutarium,2,0.7,0.4,0.2,0.3,
57,Filago gallica,,,0.1,,0.1,
57,Galium murale,,0.2,,,0.1,
57,Gastridium ventricosum,,0.2,0.3,,2,
57,Githopsis specularioides,,,0.1,,,
57,Hemizonia congesta,,,,,,
57,Holocarpha virgata,0.7,8,3,3,3,
57,Hypochaeris glabra,0.2,2,3,1,0.6,
57,Lactuca serriola,,,,,,
57,Lasthenia californica,,,,,,
57,Lomatium utriculatum,0.1,,,,,
57,Lotus micranthus,0.1,,,,,
57,Lotus wrangelianus,0.2,0.1,,,,
57,Madia exigua,,,,,,
57,Micropus californicus,0.1,,,,1,
57,Nassella pulchra,,,,,,
57,Navarretia pubescens,1,0.8,5,13,3,
57,Plantago erecta,5,0.1,,0.3,3,
57,Sanicula bipinnatifida,,,,,,
57,Silene gallica,,,,,,
57,Taeniatherum caput-medusae,2,1,2,2,1,
57,Torilis nodosa,,,,,,
57,Trifolium albopurpureum,,,,,,
57,Trifolium bifidum,,,,,,
57,Trifolium hirtum,,0.1,,,,
57,Trifolium microcephalum,,,,,,
57,Vicia villosa,,0.4,,,,
57,Vulpia microstachys,,,,,,
57,Vulpia myuros,0.1,0.2,,0.6,6,
58,Achillea millefolium,,,,,,
58,Astragalus breweri,,,,,,
58,Astragalus gambelianus,,,,,,
58,Avena fatua,21,25,9,30,15,
58,Bromus hordeaceus,,,,,,
58,Calochortus luteus,,,0.1,,,"fruit only, ID uncertain"
58,Calochortus superbus,,,,,,
58,Centaurea melitensis,,,,,0.1,
58,Cerastium glomeratum,,,,,,
58,Daucus pusillus,,,,,,
58,Dichelostemma capitatum,,,0.3,,0.1,
58,Epilobium brachycarpum,,,,,,
58,Erodium cicutarium,,,,,,
58,Euphorbia crenulata,,,,,,
58,Galium aparine,,,,,,
58,Galium murale,,,,,0.1,
58,Gastridium ventricosum,,,,,,
58,Hemizonia congesta,,,,,,
58,Hypochaeris glabra,0.1,2,1,0.8,0.3,
58,Lactuca serriola,,,,,,
58,Lotus wrangelianus,0.1,,0.1,0.3,0.1,
58,Lupinus bicolor,0.1,,,,,
58,Madia exigua,,,,,,
58,Medicago polymorpha,,,,,,
58,Nassella pulchra,0.4,3,0.3,,,
58,Plantago erecta,,,,,,
58,Plectritis ciliosa,,,,,,
58,Sanicula bipinnatifida,,3,,,,
58,Sisyrinchium bellum,,,,,,
58,Taeniatherum caput-medusae,0.1,0.4,0.1,0.1,0.1,
58,Torilis arvensis,,,,,,
58,Trifolium albopurpureum,,,,,,
58,Trifolium bifidum,,,,,,
58,Trifolium gracilentum,,,,,,
58,Trifolium hirtum,1.5,,,,,
58,Vicia villosa,0.2,1,0.6,2,10,
58,Vulpia myuros,,,,,,
59,Anagallis arvensis,,,,,,
59,Astragalus gambelianus,,,,,,
59,Avena fatua,14,6,18,16,17,
59,Brodiaea elegans,,,,,,
59,Bromus diandrus,,,,,,
59,Bromus hordeaceus,,,,0.2,0.1,
59,Bromus madritensis,,,,,,
59,Calochortus luteus,,,,,,
59,Calochortus superbus,,,,,,
59,Castilleja attenuata,,,,,,
59,Centaurea melitensis,,,,,,
59,Centaurea solstitialis,0.1,,,,,
59,Cerastium glomeratum,,,,,,
59,Chlorogalum pomeridianum,,,,,,
59,Clarkia purpurea,0.1,,0.1,,,
59,Cynosurus echinatus,,,,,,
59,Daucus pusillus,,,,,,
59,Dichelostemma capitatum,0.6,,,0.5,,
59,Epilobium brachycarpum,,,,,,
59,Eremocarpus setigerus,,0.1,,,,
59,Erodium cicutarium,,,,,,
59,Euphorbia crenulata,,,,,,
59,Filago gallica,,,,,,
59,Galium aparine,,,,,,
59,Galium murale,0.1,0.1,,0.1,0.1,
59,Geranium dissectum,,,,,,
59,Geranium molle,,,,,,
59,Grindelia camporum,,,,1,,
59,Holocarpha virgata,0.2,,0.1,,,
59,Hypochaeris glabra,,0.2,0.1,,,
59,Lactuca serriola,,,,,,
59,Lotus wrangelianus,,,,,,
59,Lupinus bicolor,,,,,,
59,Madia exigua,,,,,,
59,Medicago polymorpha,,,,,,
59,Micropus californicus,,,,,,
59,Nassella pulchra,,3,,,,
59,Navarretia pubescens,,,,,,
59,Plagiobothrys nothofulvus,,,,,,
59,Plantago erecta,,,,,,
59,Polypogon monspeliensis,,,,,,
59,Sanicula bipinnatifida,,0.1,0.4,,0.4,
59,Sanicula crassicaulis,,,,,,
59,Sidalcea diploscypha,,,,,,
59,Taeniatherum caput-medusae,0.1,,0.1,5,0.3,
59,Torilis arvensis,0.1,,,,,
59,Trifolium albopurpureum,,,,,,
59,Trifolium bifidum,,,,,,
59,Trifolium depauperatum,,,,,,
59,Trifolium dubium,,,,,,
59,Trifolium gracilentum,,,,,,
59,Trifolium hirtum,,,,0.1,0.9,
59,Trifolium microcephalum,,,,,,
59,Trifolium microdon,,,,,,
59,Trifolium obtusiflorum,,,,,,
59,Trifolium willdenovii,,,,,,
59,Uropappus lindleyi,,,,,,
59,Vicia villosa,10,13,20,8,1,
59,Vulpia myuros,,,,,,
59,Unknown bunchgrass,,,0.3,,,
59,Unknown seedling,,,,0.1,,
59,Unknown seedling - fuzzy gray,,,,0.1,,
60,Agoseris grandiflora,0.8,,,,,
60,Amsinckia menziesii,,,,,,
60,Astragalus gambelianus,,,,,,
60,Athysanus pusillus,,,,,,
60,Avena fatua,26,15,35,25,7,
60,Bromus diandrus,,,,,,
60,Bromus hordeaceus,0.3,0.4,,,0.1,
60,Calochortus luteus,,,,,,
60,Calochortus superbus,,,,,,
60,Castilleja attenuata,,,,,,
60,Centaurea melitensis,,,,,,
60,Centaurea solstitialis,,,,,,
60,Chlorogalum pomeridianum,,,,,,
60,Clarkia purpurea,,0.2,,,,
60,Daucus pusillus,,,0.1,,,
60,Dichelostemma capitatum,0.2,0.2,,,1,
60,Epilobium brachycarpum,,,,,,
60,Erodium brachycarpum,,,,,,
60,Erodium cicutarium,,0.3,,,,
60,Filago gallica,,0.7,,,,
60,Galium aparine,,,,,,
60,Galium murale,0.1,0.1,,,,
60,Grindelia camporum,,,,,,
60,Holocarpha virgata,0.1,0.3,0.1,0.1,,
60,Hypochaeris glabra,,1,0.1,0.1,,
60,Lactuca serriola,,,,,,
