site,Spp,1,2,3,4,5,Notes
51,Filago gallica,,,,,,
51,Galium murale,0.1,,0.1,0.1,,
51,Gastridium ventricosum,,,,,,
51,Geranium dissectum,,,,,,
51,Hemizonia congesta,,,,,,
51,Hypochaeris glabra,,,0.2,0.2,,
51,Lactuca serriola,,,,,,
51,Linanthus bicolor,,,,,,
51,Lotus humistratus,,,0.1,,,
51,Lotus wrangelianus,,0.4,,,,
51,Lupinus bicolor,12,23,0.1,,0.1,
51,Madia gracilis,,,,,,
51,Medicago polymorpha,,,,,,
51,Micropus californicus,2.5,,,0.1,,
51,Navarretia pubescens,,,,,,
51,Nemophila heterophylla,,,,,,
51,Phlox gracilis,0.2,,,,,
51,Plagiobothrys nothofulvus,,,,,,
51,Plantago erecta,0.1,,,,,
51,Poa secunda,1,,,,,
51,Sanicula bipinnata,0.3,,,,,
51,Sanicula bipinnatifida,,,,,0.2,
51,Senecio vulgaris,0.1,,,,,
51,Silene gallica,,,,,,
51,Taeniatherum caput-medusae,6,0.4,,,,
51,Thysanocarpus curvipes,,,0.2,,,
51,Torilis arvensis,,0.1,0.1,0.1,,
51,Trifolium albopurpureum,,,,,,
51,Trifolium bifidum,0.6,0.1,,0.4,0.1,
51,Trifolium dubium,,,,,,
51,Trifolium hirtum,,12,24,,,
51,Trifolium microcephalum,,,,,,
51,Trifolium microdon,0.4,0.2,,,,in flower
51,Trifolium willdenovii,,,,,,
51,Uropappus lindleyi,,,,,,
51,Vicia villosa,,35,,,,
51,Vulpia microstachys,0.5,,,,,
51,Vulpia myuros,0.1,,,,,
NOTES:,Lacks 1 rebar. ,,,,,,
52,Agoseris grandiflora,,,,,,
52,Agoseris heterophylla,,0.1,,,,
52,Athysanus pusillus,,,,,,
52,Avena fatua,50,16,12,24,21,
52,Brodiaea elegans,,,,,,
52,Bromus diandrus,,,,4,10,
52,Bromus hordeaceus,24,46,10,7,0.5,
52,Bromus madritensis,,,,,,
52,Calochortus luteus,,,,,,
52,Cardamine oligosperma,,,,,,
52,Castilleja attenuata,,,0.1,,,
52,Centaurea solstitialis,20,11,0.1,,,Low survival for first three quads in late spring
52,Cerastium glomeratum,,,,,,
52,Clarkia purpurea,,,0.3,0.1,,"wide leaves, check 2nd sampling"
52,Claytonia parviflora,,,,,,
52,Collinsia sparsiflora,,,,,,
52,Daucus pusillus,,,,,,
52,Dichelostemma capitatum,,,,,0.1,
52,Dodecatheon hendersonii,,,,,,
52,Eremocarpus setigerus,,,,,,
52,Erodium botrys,,,0.3,,,
52,Erodium cicutarium,,0.8,3,0.6,,
52,Euphorbia crenulata,,,,,,
52,Filago gallica,,,,,,
52,Galium aparine,,,,,0.1,
52,Galium murale,,0.8,0.4,,,
52,Geranium dissectum,,,,,,
52,Hemizonia congesta,2,,,,,
52,Holocarpha virgata,,0.2,,,,
52,Hypochaeris glabra,,,,,,
52,Lactuca serriola,,,,,,
52,Linanthus bicolor,,,,,,
52,Lolium multiflorum,,,,,,
52,Lotus wrangelianus,0.3,0.2,0.9,,,
52,Lupinus bicolor,,,0.1,1,0.5,
52,Madia gracilis,,,0.1,0.1,0.1,
52,Medicago polymorpha,,,,,,
52,Micropus californicus,,,0.1,,,
52,Navarretia pubescens,,,0.2,,,
52,Nemophila menziesii,,,,,,
52,Phlox gracilis,,,,,,
52,Plagiobothrys nothofulvus,,,0.1,,,
52,Plantago erecta,,,0.8,,,
52,Poa secunda,,,,,1,
52,Sanicula bipinnata,,,,,,
52,Sanicula bipinnatifida,,,4,2,,
52,Senecio vulgaris,,,,,,
52,Sidalcea diploscypha,0.1,,,,,
52,Silene gallica,,,,,,
52,Stellaria media,,,,,,
52,Taeniatherum caput-medusae,24,33,33,3,,
52,Thysanocarpus curvipes,,,,,,
52,Torilis arvensis,,0.1,0.1,0.2,10,
52,Torilis nodosa,,,,,,
52,Trifolium albopurpureum,,,,,,
52,Trifolium bifidum,0.1,,0.1,,,no flowers
52,Trifolium gracilentum,,,,,,
52,Trifolium hirtum,,3.5,0.2,,,
52,Trifolium microcephalum,,,,,,
52,Trifolium microdon,,,,,,
52,Trifolium willdenovii,,,,,,
52,Uropappus lindleyi,,,,,,
52,Vicia villosa,4,18,2,,,
52,Vulpia myuros,,,,,,
52,Zigadenus fremontii,,,,,,
NOTES:,,,,,,,
53,Achillea millefolium,,,3,,,
53,Agoseris heterophylla,,,,,,
53,Allium serra,,,,,,
53,Avena fatua,22,45,7,60,80,
53,Bromus diandrus,2,0.5,8,3,38,"amount on quad 5 was not corrected at last sampling, could be 0…."
53,Bromus hordeaceus,0.3,5,0.1,0.1,2.5,
53,Bromus madritensis,,,0.2,0.4,,
53,Carduus pycnocephalus,,,,,,
53,Chlorogalum pomeridianum,,,0.2,,,
53,Clarkia purpurea,,,,,,
53,Cynosurus echinatus,,,,,,
53,Dactylis glomerata,2,,,,,
53,Daucus pusillus,,,,,,
53,Dichelostemma capitatum,,,0.1,,,
53,Epilobium brachycarpum,,,,,,
53,Erodium cicutarium,0.1,0.3,,,1.2,
53,Eriophyllum lanatum,3,,,,,
53,Filago gallica,,,,,,
53,Galium aparine,,,,,,
53,Galium murale,,,,0.1,,
53,Geranium dissectum,,,,,,
53,Geranium molle,,,,,,
53,Hypochaeris glabra,,,,,,
53,Lactuca serriola,,,,,,
53,Lathyrus vestitus,9,,17,,,
53,Lomatium utriculatum,,,0.1,,,
53,Lotus wrangelianus,,,,,,
53,Lupinus albifrons,6,0.2,,3,,
53,Lupinus bicolor,1,0.5,,0.2,0.4,
53,Madia exigua,,,,,,
53,Madia gracilis,,,,,,
53,Medicago polymorpha,0.1,,0.5,,,
53,Melica californica,,,,,,
53,Micropus californicus,,,,,,
53,Microseris douglasii,,,,,,
53,Nassella pulchra,,,,,,
53,Plantago erecta,,,,,,
53,Quercus douglasii,,,,,,
53,Ranunculus occidentalis,,,,,,
53,Sanicula bipinnata,,,,,,
53,Sanicula bipinnatifida,1,0.1,0.2,0.8,,
53,Senecio vulgaris,,,,,,
53,Sidalcea diploscypha,,,,,0.1,
53,Sisyrinchium bellum,,,1,,,
53,Torilis arvensis,0.1,,,4,0.1,
53,Trifolium bifidum,0.2,0.4,,,0.2,
53,Trifolium hirtum,2,,,0.9,8,
53,Trifolium microcephalum,,,,,,
53,Trifolium microdon,,,,,,
53,Triteleia laxa,,,,,,
53,Vicia villosa,,1,,,0.3,
53,Vulpia myuros,,,,,,
NOTES:,Gopher disturbance 40 % in quad 3. ,,,,,,
54,Achillea millefolium,4,,,,,
54,Agoseris grandiflora,,,,,,
54,Allium serra,,,,,,
54,Anagallis arvensis,,,,,,
54,Avena fatua,32,29,16,1,17,
54,Bromus diandrus,,,44,7,22,
54,Bromus hordeaceus,,,,,,
54,Bromus laevipes,0.4,,,,,
54,Bromus madritensis,8,1.3,,,,
54,Carduus pycnocephalus,,,3,,,
54,Centaurea melitensis,,,0.1,,2,
54,Centaurea solstitialis,,,0.4,1,,"no flowers, cold be melitensis"
54,Cerastium glomeratum,,,,,,
54,Clarkia purpurea,,,,,,
54,Claytonia parviflora,,,,,,
54,Collinsia sparsiflora,,0.1,,,,
54,Cynosurus echinatus,0.7,,,,,
54,Dactylis glomerata,12,,,,,
54,Daucus pusillus,,,,,,
54,Dichelostemma capitatum,0.4,1,,,,
54,Dodecatheon hendersonii,,1.1,,,,
54,Epilobium brachycarpum,,,,,,
54,Erodium cicutarium,,,,,0.1,
54,Filago gallica,,,,,,
54,Galium murale,,0.1,,,0.2,
54,Geranium dissectum,0.2,,7,,,
54,Geranium molle,,,,,,
54,Holocarpha virgata,,,,,,
54,Hypochaeris glabra,,,,,,
54,Lactuca serriola,,,,,,
54,Linanthus bicolor,,,,,,
54,Lithophragma heterophyllum,,,,,,
54,Lolium multiflorum,,,0.3,,,
54,Lotus wrangelianus,,,,,1,
54,Lupinus albifrons,,,,,,
54,Lupinus microcarpus,,,,,,
54,Lupinus bicolor,,1,,,4,
54,Madia exigua,,,,,,
54,Madia gracilis,0.3,5.5,,,,
54,Medicago polymorpha,,,0.6,,,
54,Melilotus indica,,,,,,
54,Micropus californicus,,0.1,,,,
54,Nassella pulchra,,,,,14,
54,Navarretia pubescens,,0.1,,,,
54,Pectocarya pusilla,,,,,,
54,Phalaris paradoxa,,,,,,
54,Phlox gracilis,,,,,,
54,Plantago erecta,,,,,,
54,Plectritis ciliosa,0.1,0.4,,,,
54,Polypogon monspeliensis,,,,,,
54,Ranunculus occidentalis,11,,,,,
54,Sanicula bipinnata,,,,,,
54,Sanicula bipinnatifida,0.8,,,,,
54,Stellaria media,,0.1,,,,small white fuzzy flower
54,Taeniatherum caput-medusae,,,,,,
54,Torilis arvensis,7,,,,,
54,Torilis nodosa,,,,,,
54,Trifolium bifidum,0.2,,,,,
54,Trifolium hirtum,,,5,12,22,
54,Triteleia laxa,,0.1,,,,in fruit
54,Vicia villosa,,,60,83,,
54,Vulpia microstachys,,0.1,,,,
54,Vulpia myuros,,0.3,,,,
NOTES:,Need 3 rebar. ,,,,,,
55,Achyrachaena mollis,,,,,,
55,Agoseris heterophylla,,,,,,
55,Ancistrocarphus filagineus,,,,,,
55,Astragalus gambelianus,0.3,0.1,0.2,0.2,,
55,Athysanus pusillus,,,0.1,,,
55,Brodiaea elegans,,,,,,
55,Bromus hordeaceus,,0.1,0.5,,0.1,
55,Bromus madritensis,0.2,0.3,3,0.9,0.1,
55,Calochortus luteus,,,,,,
55,Calochortus superbus,,0.1,,,,"ID uncertain, in fruit"
55,Calycadenia pauciflora,15,28,9,8,13,
55,Camissonia graciliflora,,0.1,,0.2,,
55,Castilleja attenuata,,,,,,
55,Chlorogalum pomeridianum,11,19,6,,,
55,Collinsia sparsiflora,0.2,0.1,,,,
55,Cryptantha hispidula,,,,,,
55,Dichelostemma capitatum,1,1.8,1,0.6,0.1,
55,Elymus elymoides,,2,,,,
55,Epilobium brachycarpum,0.1,0.3,0.3,0.2,0.2,
55,Eremocarpus setigerus,,,,,,
55,Eriogonum covilleanum,,0.1,2.2,8,0.1,
55,Filago gallica,,,,,,
55,Hemizonia congesta,,,0.3,,,
55,Hesperolinon sp.,,,,,,
55,Lactuca serriola,,0.1,,,,
55,Lagophylla minor,,,,,,
55,Lasthenia californica,8.5,7,2.5,1.2,1.1,
55,Lepidium nitidum,,,,,,
55,Linanthus jepsonii,0.2,0.2,1.1,0.1,0.1,
55,Lomatium marginatum,,,,,,
55,Lomatium utriculatum,,,,,,
55,Lotus humistratus,,,,,,
55,Lotus micranthus,,,,,,
55,Lotus wrangelianus,2.7,0.2,,,8,1 flwr/axil
55,Micropus californicus,,,,,,
55,Microseris douglasii,,,0.1,,,
55,Minuartia douglasii,,1,0.1,0.1,,
55,Navarretia jepsonii,,3,1.1,0.8,,
55,Plantago erecta,50,0.6,4.5,19,50,
55,Rigiopappus leptocladus,,,,,,
55,Sidalcea diploscypha,,0.4,0.2,0.1,0.1,
55,Stellaria nitens,,,,,,
55,Taeniatherum caput-medusae,,,,,,
55,Trifolium albopurpureum,2,0.3,,,0.1,
55,Vulpia microstachys,45,15,3,11,21,
55,Zigadenus fremontii,,,,,,
NOTES:,"Rebar quad 3, gopher disturbance 40% quad 3, 20% quad 4.",,,,,,
56,Achillea millefolium,,,,,,
56,Achyrachaena mollis,,,,,,
56,Agoseris heterophylla,,0.7,0.1,,,
56,Aira caryophyllea,,,,,,
56,Anagallis arvensis,,,,0.1,,
56,Astragalus gambelianus,,,,,,
56,Athysanus pusillus,,,,,,
56,Avena fatua,,,,0.1,1.6,could be fatua or barbata
56,Brodiaea elegans,,,,,,
56,Bromus diandrus,,,,,,
56,Bromus hordeaceus,0.8,3,20,5,0.2,
56,Bromus madritensis,21,0.3,9,0.6,12,
56,Calochortus luteus,,,,,,
56,Castilleja attenuata,0.2,,,,,
56,Centaurea spp.,,,,,0.1,
56,Cerastium glomeratum,,,,,,
56,Clarkia purpurea,0.3,0.3,0.1,0.1,,
56,Claytonia exigua,,,,,,
56,Crassula connata,,,,,,
56,Cynosurus echinatus,,,,,,
56,Daucus pusillus,,,,0.1,,
56,Dichelostemma capitatum,0.9,4,0.6,0.4,0.3,
56,Dodecatheon hendersonii,,,,,,
56,Epilobium brachycarpum,,,,0.3,,
56,Eremocarpus setigerus,,,,,,
56,Erodium brachycarpum,,0.2,0.2,,,
56,Erodium cicutarium,4,6,7,0.1,,
56,Euphorbia crenulata,,,,0.1,0.1,
56,Filago gallica,,,,,,
56,Galium aparine,0.1,,0.1,,,
56,Galium murale,,0.1,,0.1,,
56,Gastridium ventricosum,0.1,38,,,,
56,Hemizonia congesta,,,0.1,,,Not observed
56,Holocarpha virgata,,5,1.3,0.1,,
56,Hypochaeris glabra,0.2,0.7,0.7,0.1,,
56,Lepidium nitidum,,,,,,
56,Linanthus bicolor,0.1,1.2,,,0.1,
56,Lomatium dasycarpum,,,,,,
56,Lonicera interrupta,,,,,,
56,Lotus micranthus,0.3,0.2,0.3,0.3,,
56,Lotus wrangelianus,,,,,,
56,Madia exigua,,,,,,
56,Medicago polymorpha,,,,0.1,,
56,Micropus californicus,19,2,0.1,,0.1,
56,Mimulus douglasii,,,,,,
56,Navarretia pubescens,,2.5,1.2,1,,
56,Plantago erecta,0.6,23,28,33,,
56,Rigiopappus leptocladus,,,,,,
56,Sanicula crassicaulis,,,,,,
56,Silene gallica,,,,,,
56,Sisyrinchium bellum,,,,,0.2,
56,Stellaria nitens,,,,,,
56,Taeniatherum caput-medusae,,,,,,
56,Torilis arvensis,,,,,,
56,Trifolium bifidum,0.1,0.1,0.1,0.1,,no flwrs
56,Trifolium hirtum,,,,,,
56,Trifolium microcephalum,,,,,,
56,Trifolium willdenovii,,,,,,
56,Vicia villosa,,,,,,
56,Vulpia microstachys,,,,,,
56,Vulpia myuros,0.1,,,,,
NOTES:,Need two rebar. ,,,,,,
57,Agoseris heterophylla,,,,,,
57,Astragalus gambelianus,,,,,,
57,Athysanus pusillus,,,,,,
57,Avena fatua,0.4,0.4,0.1,0.6,,"Could be fatua, unsure. "
57,Bromus hordeaceus,16,6,17,0.4,13,
57,Bromus madritensis,,,,,0.4,
57,Calochortus luteus,,,,,,
57,Calochortus superbus,,,,,,
57,Castilleja attenuata,,,,,0.1,
57,Clarkia purpurea,0.1,0.1,,,0.1,
57,Daucus pusillus,,0.2,0.3,0.2,,
57,Dichelostemma capitatum,0.2,0.2,0.2,0.4,0.1,
57,Dodecatheon hendersonii,,,,,,
57,Erodium brachycarpum,,0.2,0.2,3,38,
57,Erodium cicutarium,12,12,45,0.1,,
57,Filago gallica,,,,,,
57,Galium murale,,0.1,,,,
57,Gastridium ventricosum,,,,,,
57,Githopsis specularioides,,,,,,
57,Hemizonia congesta,,,,,0.1,
57,Holocarpha virgata,0.7,12,1.8,7,5,
57,Hypochaeris glabra,8,10,1.7,4.5,0.6,
57,Lactuca serriola,,,,,,
57,Lasthenia californica,,,,,,
57,Linanthus bicolor,,,,,,
57,Lomatium utriculatum,,,,,,
57,Lotus micranthus,0.2,,,,,
57,Lotus wrangelianus,1.1,,0.2,0.2,,
57,Madia exigua,,,,,,
57,Micropus californicus,0.2,,,,0.8,
57,Nassella pulchra,,,,,,
57,Navarretia pubescens,0.3,0.2,0.1,16,0.2,
57,Plantago erecta,16,0.1,0.1,0.1,9,
57,Rigiopappus leptocladus,,,,,,
57,Sanicula bipinnata,,,,,,
57,Silene gallica,,,,,,
57,Taeniatherum caput-medusae,22,46,70,42,12,
57,Trifolium albopurpureum,0.1,0.1,,0.1,0.1,
57,Trifolium bifidum,,,,,,
57,Trifolium microcephalum,,0.1,,,,in flower
57,Trifolium willdenovii,,,,,,
57,Vicia villosa,,0.3,,,,
57,Vulpia microstachys,,,,,,
57,Vulpia myuros,,,,0.1,,
NOTES:,Needs 4 rebar,,,,,,
58,Achillea millefolium,,,,,,
58,Astragalus breweri,,0.1,,,,
58,Astragalus gambelianus,,,,,,
58,Avena fatua,46,22,71,47,70,"could be barbata, unsure on ID"
58,Bromus hordeaceus,,,,,0.1,
58,Bromus madritensis,,,,,,
58,Calochortus luteus,,,,,,
58,Calochortus superbus,,,,,,
58,Centaurea melitensis,,,,,,
58,Daucus pusillus,,,,,,
58,Dichelostemma capitatum,,,0.1,,,
58,Epilobium brachycarpum,,,,,,
58,Erodium cicutarium,,0.1,0.1,0.1,,
58,Euphorbia crenulata,,,,,,
58,Galium murale,,0.1,,,,
58,Hemizonia congesta,,,,,,
58,Hypochaeris glabra,,8,2,0.3,0.3,
58,Lactuca serriola,,,,,,
58,Lotus wrangelianus,,2.6,0.2,0.1,,
58,Lupinus bicolor,,,,,,
58,Madia exigua,,,,,,
58,Medicago polymorpha,,,,,,
58,Nassella pulchra,0.2,3,0.3,,,
58,Plantago erecta,,,,,,
58,Plectritis ciliosa,,,,,,
58,Sanicula bipinnatifida,,1,,,,
58,Sisyrinchium bellum,,,,,,
58,Taeniatherum caput-medusae,0.3,36,15,20,21,
58,Torilis arvensis,,,,,,
58,Trifolium albopurpureum,,0.3,,,,in flower
58,Trifolium bifidum,,,,0.1,,
58,Trifolium gracilentum,,,,,,
58,Trifolium hirtum,6,,,0.2,,
58,Vicia villosa,0.2,0.2,0.1,2,8,
58,Vulpia myuros,,,,,,
NOTES:,"Needs 4 rebar, and three PVC caps. Quad 2 - 10%. ",,,,,,
59,Anagallis arvensis,,,,,,
59,Astragalus gambelianus,,,,,,
59,Avena fatua,45,21,34,19,50,
59,Brodiaea elegans,,,,,,
59,Bromus diandrus,,,,,,
59,Bromus hordeaceus,,1.6,2,0.1,,
59,Calochortus luteus,,,,,,
59,Calochortus superbus,,,,,,
59,Castilleja attenuata,,,,,,
59,Centaurea melitensis,,,,,,
59,Centaurea solstitialis,,,0.2,1,,
59,Centaurium trichanthum,,,,,,
59,Cerastium glomeratum,,,,,,
59,Chlorogalum pomeridianum,,,,,,
59,Clarkia purpurea,,0.2,,,,
59,Cynosurus echinatus,,,,,,
59,Daucus pusillus,,,,,,
59,Dichelostemma capitatum,0.2,,,0.1,0.2,
59,Epilobium brachycarpum,,,,,,
59,Erodium cicutarium,,,,,,
59,Euphorbia crenulata,,,,0.1,,
59,Galium aparine,,,,,,
59,Galium murale,0.1,0.1,0.1,,,
59,Geranium dissectum,,,,,,
59,Grindelia camporum,,,,0.4,,
59,Holocarpha virgata,0.1,0.1,,,,
59,Hypochaeris glabra,,0.2,0.1,0.4,,
59,Juncus sp.,,,,,,
59,Lactuca serriola,,,,,,
59,Lotus wrangelianus,,,,,,
59,Lupinus bicolor,,,,,,
59,Madia exigua,,,,,,
59,Medicago polymorpha,,,,0.4,,
59,Micropus californicus,,,,,,
59,Nassella pulchra,,2,,,,
59,Navarretia pubescens,,,,,,
59,Plagiobothrys nothofulvus,,,,,,
59,Plantago erecta,,,,,,
59,Polypogon monspeliensis,,,,,,
59,Sanicula bipinnatifida,,,1.5,,0.2,
59,Sidalcea diploscypha,,,,,,
59,Taeniatherum caput-medusae,11,17,3,24,38,
59,Torilis arvensis,,,,0.7,0.1,
59,Trifolium albopurpureum,,,,,,
59,Trifolium bifidum,,,,,,
59,Trifolium depauperatum,,,,,,
59,Trifolium dubium,,,,,,
59,Trifolium gracilentum,,,,,,
59,Trifolium hirtum,,,,8,16,
59,Trifolium microcephalum,,,,0.1,,"ID uncertain, no flowers"
59,Trifolium microdon,,,,,,
59,Trifolium willdenovii,,,,,,
59,Uropappus lindleyi,,,,,,
59,Vicia villosa,26,24,31,29,11,
59,Vulpia myuros,,,,,,
NOTES:,Needs 4 rebar and PVC caps.,,,,,,
60,Agoseris grandiflora,0.2,,,,,
60,Astragalus gambelianus,,,,,,
60,Athysanus pusillus,,,,,,
60,Avena fatua,50,72,35,80,15,
60,Bromus diandrus,,,,,,
60,Bromus hordeaceus,4,14,0.5,2.6,0.2,
60,Calochortus luteus,,,,,,
60,Calochortus superbus,,,,,0.1,"Species ID uncertain, in fruit"
60,Castilleja attenuata,,,,,,
60,Centaurea melitensis,,,,,,
60,Centaurea solstitialis,,,,,,
60,Clarkia purpurea,,,0.1,,,
60,Daucus pusillus,,,,,,
60,Dichelostemma capitatum,0.2,,,,0.1,
60,Epilobium brachycarpum,,,,,,
60,Erodium brachycarpum,,,,,,
60,Erodium cicutarium,,0.2,,,,
60,Filago gallica,,,,,,
60,Galium murale,0.1,0.1,0.1,0.1,,
60,Grindelia camporum,,,,,,
60,Holocarpha virgata,,0.1,0.1,,,
60,Hypochaeris glabra,0.3,2.3,0.1,0.1,0.1,
60,Lactuca serriola,,,,,,
60,Lotus wrangelianus,0.1,0.5,1.8,1,,
60,Lupinus bicolor,0.2,,0.4,,,
60,Nassella pulchra,,9,,,,
60,Navarretia pubescens,,,,,,
60,Plantago erecta,,4,,,,
60,Sanicula bipinnatifida,,,,,0.6,
60,Senecio vulgaris,,,,,,
60,Silene gallica,,,,,,
60,Taeniatherum caput-medusae,45,2,20,32,11,
60,Thysanocarpus curvipes,,,,,,
60,Torilis arvensis,,,,,,
60,Trifolium albopurpureum,,,,,,
60,Trifolium hirtum,0.1,1,10,,,
60,Trifolium microcephalum,,,,,,
60,Trifolium microdon,,,,,,
60,Trifolium willdenovii,,,,,,
60,Vicia villosa,27,0.3,2,3,,
60,Vulpia myuros,,,,,,
NOTES:,"Needs 3 rebar, 4 caps.",,,,,,
61,Achyrachaena mollis,,,,,,
61,Agoseris heterophylla,,,,,,
61,Aphanes occidentalis,,,,,,
61,Athysanus pusillus,0.2,,0.1,,,
61,Avena fatua,2.2,9,20,0.9,24,
61,Bromus diandrus,,,,,5,
61,Bromus hordeaceus,42,1,0.8,72,,
61,Bromus madritensis,,,,,,
61,Calochortus luteus,,,,,,
61,Calochortus superbus,,,,,,
61,Cardamine oligosperma,,,,,,
61,Cerastium glomeratum,,,,,,
61,Chlorogalum pomeridianum,0.5,,,0.1,,
61,Clarkia purpurea,,,,,,
61,Crassula connata,,,,,,
61,Dichelostemma capitatum,,,,,,
61,Epilobium brachycarpum,1,,,,,
61,Erodium botrys,,,,,,
61,Erodium brachycarpum,,,,,,
61,Euphorbia crenulata,,,,,0.1,
61,Evax sparsiflora,,,,,,
61,Hesperevax sparsiflora,,,,,,
61,Galium aparine,,,,,,
61,Galium murale,0.1,,,,,
61,Geranium dissectum,0.1,,0.1,4,0.2,
61,Geranium molle,,,,,,
61,Holocarpha virgata,,,,,,
61,Hordeum marinum,,,,,,
61,Hypochaeris glabra,,,,,,
61,Hypochaeris radicata,,,,,,
61,Lactuca serriola,,,,,,
61,Lasthenia californica,,,,,,
61,Linanthus bicolor,,,,,,
61,Lolium multiflorum,,,0.1,,,
61,Lotus wrangelianus,,,,,0.1,
61,Lupinus bicolor,,,,,4,
61,Medicago polymorpha,,,,,,
61,Phalaris paradoxa,,,,,,
61,Plantago erecta,,,,,,
61,Sidalcea diploscypha,2.5,0.1,0.4,0.1,0.1,
61,Taeniatherum caput-medusae,26,55,26,47,39,
61,Torilis arvensis,,,,,31,
61,Trifolium albopurpureum,,,,,,
61,Trifolium bifidum,,,0.1,3,,no flwrs
61,Trifolium depauperatum,,,,,,
61,Trifolium fucatum,,,,0.6,,
61,Trifolium gracilentum,,,,,,
61,Trifolium hirtum,3,,0.1,,,
61,Trifolium microdon,,,,,,
61,Triteleia laxa,,,,,,
61,Vicia villosa,,,,,1,
61,Vulpia myuros,,,,,,
61,Zigadenus fremontii,,,,0.6,,
NOTES:,"Needs two rebar, read with quad 1 closest to one, tag replaced.",,,,,,
62,Achyrachaena mollis,,,,,,
62,Athysanus pusillus,,,,,,
62,Avena fatua,78,46,60,14,1,
62,Brodiaea elegans,,,,,,
62,Bromus diandrus,,,,75,31,
62,Bromus hordeaceus,14,1.3,0.2,,1.9,
62,Bromus madritensis,,,,,,
62,Calycadenia pauciflora,,,,,,
62,Centaurea melitensis,,,,,,
62,Clarkia purpurea,,,,,,
62,Dichelostemma capitatum,,,,,,
62,Epilobium brachycarpum,,,,,,
62,Erodium brachycarpum,,,,,,
62,Erodium cicutarium,,,,,0.4,
62,Galium aparine,,,,,,
62,Galium murale,,,,,,
62,Geranium dissectum,,,0.2,,0.2,
62,Gnaphalium californicum,,,,,,
62,Hemizonia congesta,,,,,,
62,Holocarpha virgata,,,,,,
62,Hypochaeris glabra,,,,,,
62,Lactuca serriola,,,,,,
62,Lolium multiflorum,,,,,,
62,Lotus wrangelianus,,,,,,
62,Lupinus bicolor,,,,,,
62,Medicago polymorpha,,,,,,
62,Nassella pulchra,,,,,,
62,Phalaris paradoxa,,,,,,
62,Plantago erecta,,,,,,
62,Senecio vulgaris,,,,,,
62,Sidalcea diploscypha,,,,,,
62,Silene gallica,,,,,,
62,Stellaria media,,,,,,
62,Taeniatherum caput-medusae,2.5,0.9,0.5,,0.2,
62,Torilis arvensis,0.1,,,,,
62,Trifolium hirtum,6,0.6,7,,14,
62,Triteleia laxa,,,,0.2,,
62,Vicia villosa,,,,0.6,0.4,
62,Vulpia myuros,,,,,,
NOTES:,Rebar needed quads 3 & 4. ,,,,,,
63,Achyrachaena mollis,,,0.1,,0.6,
63,Agoseris heterophylla,0.1,0.4,,,,
63,Allium serra,,,,,,
63,Astragalus rattanii var. jepsonianus,,,0.1,,,seems like gambelianus
63,Athysanus pusillus,,,,,0.1,
63,Avena fatua,18,52,17,15,38,
63,Brodiaea elegans,,,,,,
63,Bromus diandrus,,,,,,
63,Bromus hordeaceus,3,7,3,21,25,
63,Bromus madritensis,0.2,,0.1,,,
63,Calochortus luteus,,,,,,
63,Calochortus superbus,,,,,,
63,Castilleja attenuata,,0.1,,,,
63,Cerastium glomeratum,,,,,,
63,Chlorogalum pomeridianum,,,,,,
63,Clarkia purpurea,0.1,,0.2,,0.1,wide leaves
63,Collinsia sparsiflora,,,,,,
63,Cryptantha hispidula,,,,,,
63,Daucus pusillus,,,,,,
63,Dichelostemma capitatum,0.1,,1,,0.2,no flowers could be T. laxa
63,Dodecatheon hendersonii,,,,,,
63,Erodium botrys,,,,,,
63,Erodium brachycarpum,0.3,0.1,0.1,0.1,0.3,
63,Erodium cicutarium,,8,0.8,0.1,0.1,
63,Euphorbia crenulata,,,,0.1,,
63,Filago gallica,,,,,,
63,Galium murale,0.2,0.1,0.2,0.1,0.1,
63,Gastridium ventricosum,,,,,,
63,Geranium dissectum,,,0.1,0.2,,
63,Holocarpha virgata,0.1,0.3,0.1,0.1,1,
63,Hypochaeris glabra,0.9,4,3,,,
63,Lasthenia californica,,,,,,
63,Lepidium nitidum,,,,,,
63,Linanthus bicolor,,,,,,
63,Lolium multiflorum,,,,,,
63,Lomatium marginatum,,,,,,
63,Lotus wrangelianus,0.3,0.2,14,5,22,
63,Lupinus bicolor,1.3,1,0.3,2,3.5,
63,Madia gracilis,,,0.1,,,
63,Medicago polymorpha,,,,0.1,0.1,
63,Micropus californicus,3,6,5,0.1,2.5,
63,Nassella pulchra,0.2,,10,,2.5,
63,Navarretia pubescens,0.3,,,,,
63,Phlox gracilis,,,,,,
63,Plantago erecta,0.2,0.1,0.6,,,
63,Poa secunda,,,,,,
63,Ranunculus occidentalis,,,,,,
63,Sanicula bipinnata,0.3,,,,,
63,Sanicula bipinnatifida,,,,,,
63,Senecio vulgaris,,,0.1,,,
63,Silene gallica,,,,,,
63,Sisyrinchium bellum,,,0.2,1.3,,
63,Taeniatherum caput-medusae,5,3.5,4,6,4,
63,Torilis arvensis,,,,,,
63,Trifolium bifidum,1.3,0.5,0.1,0.1,,
63,Trifolium depauperatum,,,,,0.3,
63,Trifolium gracilentum,,,,,,
63,Trifolium hirtum,1.3,,25,28,,
63,Trifolium microdon,,,,,0.7,in flower
63,Triteleia laxa,,,,,,
63,Vulpia microstachys,3,,0.2,,,
63,Vulpia myuros,,,,,,
