Site,Spp,1,2,3,4,5,Notes
50,Centaurea solstitialis,,,,2.0,8.0,
50,Cerastium glomeratum,,,,,,
50,Cirsium vulgare,,,,,,
50,Clarkia purpurea,,0.1,,,,
50,Claytonia parviflora,,,,,,
50,Daucus pusillus,,,,,,
50,Dichelostemma capitatum,,,,,,
50,Dodecatheon hendersonii,,,,,,
50,Erodium botrys,,,,,,
50,Erodium cicutarium,,0.1,,1.0,2.0,
50,Filago gallica,,,,,,
50,Galium aparine,,,,,,
50,Galium murale,,,0.1,,,
50,Geranium dissectum,,,,,,
50,Hypochaeris glabra,,,,,,
50,Lactuca serriola,,,,,,
50,Linanthus bicolor,,,,,,
50,Lotus humistratus,,,,,,
50,Lotus wrangelianus,,,,,,
50,Lupinus bicolor,,,,,,
50,Lupinus nanus,,,,0.2,,
50,Madia gracilis,,,,,,
50,Medicago polymorpha,,,,,,
50,Micropus californicus,,,,,,
50,Navarretia pubescens,,,,,,
50,Phacelia imbricata,,,,,,
50,Quercus douglassii,,,,,,
50,Phlox gracilis,,,,,,
50,Salvia columbariae,,,,,,
50,Sanicula bipinnata,,,,,,
50,Sanicula bipinnatifida,0.4,0.8,0.7,,,
50,Silene gallica,,,,,,
50,Sonchus asper,,,,,,
50,Stellaria media,,,,,,
50,Stephanomeria sp.,,,,,,
50,Thysanocarpus curvipes,,,,,,
50,Torilis arvensis,,,,,,
50,Trifolium albopurpureum,,,,,,
50,Trifolium bifidum,,,,,,
50,Trifolium gracilentum,,,,,,
50,Trifolium hirtum,0.1,,12.0,3.0,0.5,
50,Trifolium microcephalum,,,,,,
50,Trifolium microdon,,,,,,
50,Trifolium sp.,,,,,,
50,Vicia villosa,,,,,,
50,Vulpia myuros,,,,,,
50,Unknown Trifolium,,,,,,
NOTES:,,,,,,,
51,Agoseris grandiflora,,,,,,
51,Allium serra,,,,,,
51,Amsinckia menziesii,,,,,,
51,Astragalus gambelianus,,,,,,
51,Athysanus pusillus,,,,0.1,,
51,Avena fatua,2.0,3.0,40.0,25.0,25.0,
51,Brodiaea elegans,,,,,,
51,Bromus diandrus,,30.0,5.0,5.0,5.0,
51,Bromus hordeaceus,0.6,1.0,,5.0,1.0,
51,Bromus madritensis,,,0.1,,,
51,Calandrinia ciliata,,,,,,
51,Cardamine oligosperma,,,,,,
51,Carduus pycnocephalus,,,,,,
51,Centaurea melitensis,,,0.5,2.0,,
51,Centaurea solstitialis,,,2.0,,,
51,Cerastium glomeratum,,,,,,
51,Chorizanthe membranacea,,,,,,
51,Clarkia purpurea,,,,,0.1,
51,Collinsia sparsiflora,,,,,,
51,Crassula connata,,,,,,
51,Daucus pusillus,,,,,,
51,Dichelostemma capitatum,,,,,0.1,
51,Erodium botrys,,,0.2,,,
51,Erodium cicutarium,,0.2,0.1,0.4,,
51,Filago gallica,0.1,,,,,
51,Galium murale,,0.1,0.1,,0.1,
51,Gastridium ventricosum,,,,,,
51,Geranium dissectum,,,,,,
51,Hemizonia congesta,,,,,,
51,Hypochaeris glabra,,,0.4,0.2,,
51,Lactuca serriola,,,,,,
51,Linanthus bicolor,,,,,,
51,Lotus humistratus,,,,,,
51,Lotus wrangelianus,,0.1,,,,
51,Lupinus nanus,,,,,,
51,Madia gracilis,,,,,,
51,Medicago polymorpha,,,,,,
51,Micropus californicus,,,,,,
51,Navarretia pubescens,,,,,,
51,Nemophila heterophylla,,,,,,
51,Phlox gracilis,,,,,,
51,Plagiobothrys nothofulvus,,,,,,
51,Plantago erecta,,,,,,
51,Poa secunda,,,,,,
51,Sanicula bipinnata,0.3,,,,,
51,Sanicula bipinnatifida,,,,,,
51,Silene gallica,,,,,,
51,Taeniatherum caput-medusae,2.5,,,,,
51,Thysanocarpus curvipes,,,,,,
51,Torilis arvensis,,,,,,
51,Trifolium albopurpureum,,,,,,
51,Trifolium bifidum,,,,0.3,,
51,Trifolium dubium,,,,,,
51,Trifolium hirtum,,0.3,0.1,0.6,,
51,Trifolium microcephalum,,,,,,
51,Trifolium microdon,,,,,,
51,Trifolium willdenovii,,,,,,
51,Uropappus lindleyi,,,,,,
51,Vicia villosa,,2.0,,,,
51,Vulpia microstachys,0.2,,,,,
51,Vulpia myuros,,,,0.1,,
51,Unknown brodiaea,,,,,,
NOTES:,,,,,,,
52,Agoseris grandiflora,,,,,,
52,Athysanus pusillus,,,,,,
52,Avena fatua,90.0,50.0,40.0,60.0,55.0,
52,Brodiaea elegans,,,,,,
52,Bromus diandrus,,,,0.2,3.0,
52,Bromus hordeaceus,5.0,1.0,4.0,1.0,1.0,
52,Bromus madritensis,,,,0.2,0.2,
52,Calochortus luteus,,,,,,
52,Cardamine oligosperma,,,,,,
52,Castilleja attenuata,,,,,,
52,Centaurea solstitialis,1.0,32.0,1.0,0.2,,
52,Cerastium glomeratum,,,,,,
52,Clarkia purpurea,,,0.2,,,
52,Claytonia parviflora,,,,,,
52,Collinsia sparsiflora,,,,,,
52,Daucus pusillus,,,,,0.2,
52,Dichelostemma capitatum,,,,,,
52,Dodecatheon hendersonii,,,,,,
52,Eremocarpus setigerus,0.1,,,,,
52,Erodium botrys,,,,,,
52,Erodium cicutarium,,,0.2,0.8,,
52,Euphorbia crenulata,,,,,,
52,Filago gallica,,,,,,
52,Galium aparine,,,,,0.1,
52,Galium murale,0.1,2.0,0.3,,,
52,Geranium dissectum,,,,,,
52,Hemizonia congesta,,,,,,
52,Holocarpha virgata,2.2,,,,,
52,Hypochaeris glabra,,0.1,0.1,,,
52,Lactuca serriola,0.2,0.2,,,,
52,Linanthus bicolor,,,,,,
52,Lolium multiflorum,,,,,,
52,Lotus wrangelianus,,0.3,,,,
52,Lupinus nanus,,,,,0.2,
52,Madia gracilis,,,,,,
52,Medicago polymorpha,,,,,,
52,Micropus californicus,,,,,,
52,Navarretia pubescens,,,,,,
52,Nemophila menziesii,,,,,,
52,Phlox gracilis,,,,,,
52,Plagiobothrys nothofulvus,,,,,,
52,Plantago erecta,,,0.2,,,
52,Poa secunda,,,,,,
52,Sanicula bipinnata,,,,,,
52,Sanicula bipinnatifida,,,2.0,0.2,,
52,Senecio vulgaris,,,,,,
52,Sidalcea diploscypha,,,,,,
52,Silene gallica,,,,,,
52,Stellaria media,,,,,,
52,Taeniatherum caput-medusae,20.0,10.0,11.0,0.1,,
52,Thysanocarpus curvipes,,,,,,
52,Torilis arvensis,,,,,4.0,
52,Torilis nodosa,,,,,,
52,Trifolium albopurpureum,,,,,,
52,Trifolium bifidum,,,,,,
52,Trifolium gracilentum,,,,,,
52,Trifolium hirtum,,,1.0,,,
52,Trifolium microcephalum,,,,,,
52,Trifolium microdon,,,,,,
52,Trifolium willdenovii,,,,,,
52,Uropappus lindleyi,,,,,,
52,Vicia villosa,1.0,,0.7,,,
52,Vulpia myuros,,,,,,
52,Zigadenus fremontii,,,,,,
NOTES:,,,,,,,
53,Achillea millefolium,,,13.0,,,
53,Agoseris heterophylla,,,,,,
53,Allium serra,,,,,,
53,Avena fatua,15.0,25.0,15.0,36.0,60.0,
53,Bromus diandrus,0.3,,0.3,,,
53,Bromus hordeaceus,0.1,5.0,,,0.1,
53,Bromus madritensis,0.2,0.4,1.0,0.3,,
53,Carduus pycnocephalus,,,,,0.1,
53,Chlorogalum pomeridianum,,,,,,
53,Clarkia purpurea,,,,,,
53,Cynosurus echinatus,,,,,,
53,Daucus pusillus,,,,,,
53,Dichelostemma capitatum,0.1,,,,,
53,Epilobium brachycarpum,,,,,,
53,Erodium cicutarium,,0.2,,,,
53,Eriophyllum lanatum,8.0,,,,,
53,Filago gallica,,,,,,
53,Galium aparine,,,,,,
53,Galium murale,,,,,0.1,
53,Geranium dissectum,,,,,0.2,
53,Geranium molle,,,,0.1,,
53,Hypochaeris glabra,,,,,,
53,Lactuca serriola,,,,,,
53,Lathyrus vestitus,4.0,,40.0,,,
53,Lomatium utriculatum,,,0.4,,,
53,Lotus wrangelianus,,,,,,
53,Lupinus albifrons,1.5,,,4.0,,
53,Lupinus nanus,,,,,,
53,Madia exigua,,,,,,
53,Madia gracilis,,,,,0.1,
53,Medicago polymorpha,,,0.1,,,
53,Melica californica,,,,,,
53,Micropus californicus,,,,,,
53,Microseris douglasii,,,,,,
53,Nassella pulchra,,,,,,
53,Plantago erecta,,,,,,
53,Quercus douglassii,,,,,,
53,Ranunculus occidentalis,,,,,,
53,Sanicula bipinnata,,,,,,
53,Sanicula bipinnatifida,1.2,0.3,,3.0,,
53,Senecio vulgaris,,,,,,
53,Sisyrinchium bellum,,,0.4,,,
53,Torilis arvensis,,,,0.2,,
53,Trifolium bifidum,,0.1,,,,
53,Trifolium hirtum,,,,,9.0,
53,Trifolium microcephalum,,,,,,
53,Trifolium microdon,,,,,,
53,Triteleia laxa,,,,,,
53,Vicia villosa,0.1,1.0,,,,
53,Vulpia myuros,,,,,,
NOTES:,,,,,,,
54,Achillea millefolium,5.0,,,,,
54,Agoseris grandiflora,,,,,,
54,Allium serra,,,,,,
54,Anagallis arvensis,,,,,,
54,Avena fatua,13.0,70.0,5.0,70.0,6.0,
54,Bromus diandrus,0.4,,10.0,11.0,,
54,Bromus hordeaceus,2.0,,2.0,,1.0,
54,Bromus laevipes,,,,,,
54,Bromus madritensis,16.0,3.0,15.0,5.0,,
54,Carduus pycnocephalus,,,,,,
54,Centaurea melitensis,,,0.1,,20.0,
54,Centaurea solstitialis,,,,1.0,,
54,Cerastium glomeratum,,,,,,
54,Clarkia purpurea,,,,,,
54,Claytonia parviflora,,,,,,
54,Collinsia sparsiflora,,,,,,
54,Cynosurus echinatus,3.5,,,,,
54,Dactylis glomerata,8.0,,,,,
54,Daucus pusillus,,,,,,
54,Dichelostemma capitatum,,,,,,
54,Dodecatheon hendersonii,,1.0,,,,
54,Epilobium brachycarpum,,,,,,
54,Erodium cicutarium,,,,,,
54,Filago gallica,,,,,,
54,Galium murale,,,,,,
54,Geranium dissectum,,,1.0,,,
54,Geranium molle,,,,,,
54,Holocarpha virgata,,,,,,
54,Hypochaeris glabra,,,,,,
54,Lactuca serriola,,,,,,
54,Linanthus bicolor,,,,,,
54,Lithophragma heterophyllum,,,,,,
54,Lolium multiflorum,,,,,,
54,Lotus wrangelianus,,,,,,
54,Lupinus albifrons,,,,,,
54,Lupinus microcarpus,,,,,,
54,Lupinus nanus,,2.0,,,,
54,Madia exigua,,,,,,
54,Madia gracilis,4.0,7.0,,,,
54,Medicago polymorpha,,,2.0,,,
54,Melilotus indica,,,,,,
54,Micropus californicus,,4.0,,,,
54,Nassella pulchra,,,,,12.0,
54,Navarretia pubescens,,0.1,,,,
54,Pectocarya pusilla,,,,,,
54,Phalaris paradoxa,,,,,,
54,Phlox gracilis,,,,,,
54,Plantago erecta,,,,,,
54,Plectritis ciliosa,0.3,2.0,,,,
54,Polypogon monspeliensis,,,,,,
54,Ranunculus occidentalis,10.0,,,,,
54,Sanicula bipinnata,,,,,,
54,Sanicula bipinnatifida,0.1,,,,,
54,Stellaria media,,,,,,
54,Taeniatherum caput-medusae,,,,,,
54,Torilis arvensis,3.0,,,,,
54,Torilis nodosa,,,,,,
54,Trifolium bifidum,2.0,1.0,,,,
54,Trifolium hirtum,,,5.0,0.6,0.1,
54,Triteleia laxa,,0.2,,,,
54,Vicia villosa,,,75.0,18.0,,
54,Vulpia microstachys,0.4,0.1,,,,
54,rabbit's foot,,,,,,
54,Vulpia myuros,,4.0,,,,
NOTES:,,,,,,,
55,Achyrachaena mollis,,,,,,
55,Agoseris heterophylla,,,,,,
55,Ancistrocarphus filagineus,,,,0.1,,
55,Astragalus gambelianus,0.2,,,0.4,,
55,Athysanus pusillus,,,,,,
55,Brodiaea elegans,,,,,,
55,Bromus hordeaceus,,,,,0.1,
55,Bromus madritensis,,0.1,4.0,0.2,,
55,Calochortus luteus,,0.2,,,,
55,Calochortus superbus,,,,,,
55,Calycadenia pauciflora,6.5,55.0,1.6,2.4,8.8,
55,Camissonia graciliflora,,,,0.1,0.3,
55,Castilleja attenuata,,,,,,
55,Chlorogalum pomeridianum,16.0,12.0,3.0,1.5,,
55,Collinsia sparsiflora,0.5,0.1,,,,
55,Cryptantha hispidula,,,,,,
55,Dichelostemma capitatum,0.2,3.0,8.0,6.0,,
55,Elymus elymoides,,1.5,,,,
55,Epilobium brachycarpum,,0.1,0.1,,,
55,Eremocarpus setigerus,,,,,,
55,Eriogonum covilleanum,,0.1,0.4,2.0,0.3,
55,Filago gallica,,,,,,
55,Hemizonia congesta,,,,,,
55,Hesperolinon sp.,,,,,,
55,Lagophylla minor,,,,,,
55,Lasthenia californica,15.0,7.0,2.5,5.5,2.0,
55,Lepidium nitidum,0.2,,,,,
55,Linanthus jepsonii,0.2,1.0,2.0,0.2,,
55,Lomatium utriculatum,,0.1,,0.2,,
55,Lotus humistratus,0.2,0.1,0.4,,1.2,
55,Lotus micranthus,,,,,,
55,Lotus wrangelianus,4.0,,,,,
55,Micropus californicus,,,,,,
55,Microseris douglasii,,,,,,
55,Minuartia douglasii,,0.7,,0.1,,
55,Navarretia jepsonii,,0.5,1.4,0.1,0.1,
55,Plantago erecta,20.0,,1.2,29.0,40.0,
55,Rigiopappus leptocladus,,,,,,
55,Sidalcea diploscypha,,0.1,0.3,,0.1,
55,Stellaria nitens,,,,,,
55,Taeniatherum caput-medusae,,,,,,
55,Trifolium albopurpureum,0.5,,,0.1,,
55,Vulpia microstachys,0.7,0.5,10.0,0.4,1.0,
55,Zigadenus fremontii,,1.2,,,0.2,
55,Unknown Calochortus,,,,,,
55,Lomatium marginatum,0.1,,,,,
55,Lactuca serriola,,,,0.1,,
NOTES:,About 50% of quad 3 bare ground in 2nd sampling from gopher disturbance,,,,,,
56,Achillea millefolium,,,,,,
56,Achyrachaena mollis,,,,,,
56,Agoseris heterophylla,,,0.2,,,
56,Aira caryophyllea,,0.1,,,,
56,Anagallis arvensis,,,,0.3,0.1,
56,Astragalus gambelianus,,,,,,
56,Athysanus pusillus,,,,,,
56,Avena barbata,,,,,,
56,Avena fatua,1.0,0.2,,,1.2,
56,Brodiaea elegans,,,,,,
56,Bromus diandrus,,,,,,
56,Bromus hordeaceus,,0.2,8.0,0.1,,
56,Bromus madritensis,45.0,0.3,4.5,0.5,3.0,
56,Calochortus luteus,,,,,,
56,Castilleja attenuata,,,,,,
56,Cerastium glomeratum,,,,,,
56,Clarkia purpurea,,0.1,0.2,0.3,,
56,Claytonia exigua,,,,,,
56,Crassula connata,,,,0.1,,
56,Cynosurus echinatus,,,,,0.1,
56,Daucus pusillus,,,0.1,,,
56,Dichelostemma capitatum,0.7,0.2,0.5,1.5,0.3,
56,Dodecatheon hendersonii,,,,,,
56,Epilobium brachycarpum,,,,,,
56,Eremocarpus setigerus,,,,,,
56,Erodium brachycarpum,,,0.1,7.0,,
56,Erodium cicutarium,1.9,4.0,25.0,4.0,,
56,Euphorbia crenulata,,,,,,
56,Filago gallica,,,,,,
56,Galium aparine,,,,,,
56,Galium murale,0.1,,0.1,0.3,0.3,
56,Gastridium ventricosum,0.9,13.0,0.1,4.0,0.1,
56,Hemizonia congesta,,2.0,0.2,0.2,,
56,Holocarpha virgata,,4.5,3.5,0.4,,
56,Hypochaeris glabra,0.2,6.0,4.0,,,
56,Lepidium nitidum,,,,,,
56,Linanthus bicolor,,7.0,0.1,0.1,0.1,
56,Lonicera interrupta,,,,,,
56,Lotus micranthus,0.3,0.1,0.2,0.1,,
56,Lotus wrangelianus,,,,,,
56,Madia exigua,,,,,,
56,Medicago polymorpha,,,,,,
56,Micropus californicus,16.0,25.0,0.2,,,
56,Mimulus douglasii,,,,,,
56,Navarretia pubescens,,0.1,0.1,0.2,,
56,Plantago erecta,0.2,4.0,9.0,11.0,,
56,Rigiopappus leptocladus,,,,,,
56,Sanicula crassicaulis,,,,,,
56,Silene gallica,,,,,,
56,Stellaria nitens,,,,,,
56,Taeniatherum caput-medusae,,,,,,
56,Torilis arvensis,,,,,,
56,Trifolium bifidum,,,,,,
56,Trifolium hirtum,,,,,,
56,Trifolium microcephalum,,,,,,
56,Trifolium willdenovii,,,,,,
56,Vicia villosa,,,,,,
56,Vulpia microstachys,,,,,,
56,Vulpia myuros,0.2,0.1,,,,
56,Unknown white deeply cut ,,,,,,
56,Lomatium dasycarpum,,,0.2,,,
56,Sisyrinchium bellum,,,,,0.1,
NOTES:,,,,,,,
57,Agoseris heterophylla,,,,,,
57,Astragalus gambelianus,,,,,,
57,Athysanus pusillus,,,,,,
57,Avena barbata,,,,,,
57,Avena fatua,,,,,,
57,Bromus hordeaceus,7.0,0.4,6.0,0.3,9.0,
57,Bromus madritensis,,,,,0.2,
57,Calochortus luteus,0.1,0.1,,,,
57,Calochortus superbus,,,,,,
57,Castilleja attenuata,,,,,,
57,Clarkia purpurea,0.8,0.3,0.1,,2.2,
57,Daucus pusillus,,,,,,
57,Dichelostemma capitatum,0.3,0.6,0.3,0.8,0.2,
57,Dodecatheon hendersonii,,,,,,
57,Erodium brachycarpum,,0.1,3.0,1.0,17.0,
57,Erodium cicutarium,15.0,8.5,6.0,0.3,9.5,
57,Filago gallica,,,,,,
57,Galium murale,0.2,0.1,,,,
57,Gastridium ventricosum,,,,,,
57,Githopsis specularioides,,,,,,
57,Hemizonia congesta,0.5,,0.1,,,
57,Holocarpha virgata,0.7,0.4,0.2,0.3,1.0,
57,Hypochaeris glabra,5.0,1.5,45.0,30.0,70.0,
57,Lactuca serriola,,0.2,,0.1,,
57,Lasthenia californica,,,,,,
57,Linanthus bicolor,,,,,,
57,Lomatium utriculatum,,,,,,
57,Lotus micranthus,0.6,,0.1,0.3,,
57,Lotus wrangelianus,0.4,,,,,
57,Madia exigua,,,,,,
57,Micropus californicus,,,,,0.2,
57,Nassella pulchra,,,,,,
57,Navarretia pubescens,0.1,,,,,
57,Plantago erecta,2.3,,,,0.9,
57,Rigiopappus leptocladus,,,,,,
57,Sanicula bipinnata,,,,,,
57,Silene gallica,,,,,,
57,Taeniatherum caput-medusae,7.0,27.0,44.0,19.0,19.0,
57,Trifolium albopurpureum,,,,,,
57,Trifolium bifidum,,,,,,
57,Trifolium microcephalum,,0.1,,,,
57,Trifolium willdenovii,,,,,,
57,Vicia villosa,,1.0,,,,
57,Vulpia microstachys,,,,,0.1,
57,Vulpia myuros,,,,,,
NOTES:,,,,,,,
58,Achillea millefolium,,,,,,
58,Astragalus breweri,,,,,,
58,Astragalus gambelianus,,,,,,
58,Avena fatua,17.0,8.0,25.0,20.0,20.0,
58,Bromus hordeaceus,,0.5,0.3,,,
58,Bromus madritensis,,,,,,
58,Calochortus luteus,,,,,,
58,Daucus pusillus,,,,,,
58,Dichelostemma capitatum,,,,,,
58,Epilobium brachycarpum,,,,,,
58,Erodium cicutarium,,0.3,,,,
58,Euphorbia crenulata,,,,,,
58,Galium murale,,0.1,,,,
58,Hemizonia congesta,,,,,,
58,Hypochaeris glabra,,17.0,4.0,,4.0,
58,Lactuca serriola,,,,,,
58,Lotus wrangelianus,,1.4,,,,
58,Lupinus bicolor,,,,,,
58,Lupinus nanus,,,,,,
58,Madia exigua,,,,,,
58,Medicago polymorpha,,,,,,
58,Nassella pulchra,,4.5,,,,
58,Plantago erecta,,,,,,
58,Plectritis ciliosa,,,,,,
58,Sanicula bipinnatifida,,3.0,,,,
58,Sisyrinchium bellum,0.2,,,,,
58,Sonchus asper,,,,,,
58,Taeniatherum caput-medusae,1.2,7.5,20.0,25.0,50.0,
58,Torilis arvensis,,,,,,
58,Trifolium albopurpureum,,,,,,
58,Trifolium bifidum,,,,,,
58,Trifolium gracilentum,,,,,,
58,Trifolium hirtum,1.0,,,0.3,0.6,
58,Vicia villosa,0.2,0.7,,1.0,2.5,
58,Vulpia myuros,,,,,,
58,Calochortus superbus,,0.1,,,,
58,Centaurea melitensis,,,,,0.1,
NOTES:,Lots of gopher disturbance at quad 1,,,,,,
59,Anagallis arvensis,,,,,,
59,Astragalus gambelianus,,,,,,
59,Avena fatua,17.0,9.0,12.0,10.0,9.0,
59,Brodiaea elegans,,,,,,
59,Bromus diandrus,,,,,,
59,Bromus hordeaceus,0.1,1.0,3.0,1.0,0.3,
59,Calochortus luteus,,,,,,
59,Calochortus superbus,,,,,,
59,Castilleja attenuata,,,,,,
59,Centaurea melitensis,,,,,,
59,Centaurea solstitialis,1.2,,0.3,3.0,0.2,
59,Centaurium trichanthum,,,,,,
59,Cerastium glomeratum,,,,,,
59,Chlorogalum pomeridianum,,,,,,
59,Clarkia purpurea,,,,,,
59,Cynosurus echinatus,,,,0.1,,
59,Daucus pusillus,,,,,,
59,Dichelostemma capitatum,,0.1,,0.2,0.2,
59,Epilobium brachycarpum,,,,,,
59,Erodium cicutarium,,,0.1,,,
59,Euphorbia crenulata,,,,0.1,,
59,Galium aparine,,,,,,
59,Galium murale,0.3,0.2,0.1,0.1,0.1,
59,Geranium dissectum,,,,,,
59,Grindelia camporum,,,,0.4,,
59,Holocarpha virgata,,,,0.1,,
59,Hypochaeris glabra,0.2,,,,,
59,Juncus sp.,,,,,,
59,Lactuca serriola,,,,,,
59,Lotus wrangelianus,,,,,,
59,Lupinus bicolor,,,,,,
59,Madia exigua,,,,,,
59,Medicago polymorpha,,,,,,
59,Micropus californicus,,,,,,
59,Nassella pulchra,,2.0,,30.0,,
59,Navarretia pubescens,,,,,,
59,Plagiobothrys nothofulvus,,,,,,
59,Plantago erecta,,,,,,
59,Polypogon monspeliensis,,,,,,
59,Sanicula bipinnatifida,,0.2,0.5,,0.4,
59,Sidalcea diploscypha,,,,,,
59,Taeniatherum caput-medusae,18.0,23.0,7.0,16.0,11.0,
59,Torilis arvensis,,,,,,
59,Trifolium albopurpureum,,,,,,
59,Trifolium bifidum,,,,,,
59,Trifolium depauperatum,,,,,,
59,Trifolium dubium,,,,,,
59,Trifolium gracilentum,,,,,,
59,Trifolium hirtum,0.1,,,1.0,0.4,
59,Trifolium microcephalum,,,,,,
59,Trifolium microdon,,,,,,
59,Trifolium willdenovii,,,,,,
59,Uropappus lindleyi,,,,,,
59,Vicia villosa,1.7,0.7,1.2,10.0,0.4,
59,Vulpia myuros,,,,,,
NOTES:,Marker for quad 3 should be replaced,,,,,,
60,Agoseris grandiflora,,,,,,
60,Astragalus gambelianus,,,,,,
60,Athysanus pusillus,,,,,,
60,Avena fatua,19.0,10.0,10.0,9.0,5.0,
60,Bromus diandrus,,,,,,
60,Bromus hordeaceus,6.0,10.0,1.2,8.0,1.0,
60,Calochortus luteus,0.2,,,,,
60,Calochortus superbus,,,,,,
60,Castilleja attenuata,,,,,,
60,Centaurea melitensis,,,,,,
60,Centaurea solstitialis,0.1,,,,,
60,Clarkia purpurea,,,,,,
60,Daucus pusillus,,,,,,
60,Dichelostemma capitatum,,,,,0.1,
60,Epilobium brachycarpum,,,,,,
60,Erodium brachycarpum,,,,,,
60,Erodium cicutarium,0.1,0.1,,0.2,,
60,Filago gallica,,,,,,
60,Galium murale,0.1,,,,,
60,Grindelia camporum,,,,,,
60,Holocarpha virgata,,0.1,,,,
60,Hypochaeris glabra,1.2,6.0,1.0,3.2,0.2,
60,Lactuca serriola,0.1,,0.1,,0.1,
60,Lotus wrangelianus,0.1,,0.2,0.3,0.4,
60,Lupinus bicolor,0.1,,,,,
60,Nassella pulchra,0.3,2.0,,,,
60,Navarretia pubescens,,,,,,
60,Plantago erecta,,,,,,
60,Sanicula bipinnatifida,0.2,,,,0.5,
60,Senecio vulgaris,,,,,,
60,Silene gallica,,,,,,
60,Taeniatherum caput-medusae,39.0,10.0,11.0,22.0,2.0,
60,Thysanocarpus curvipes,,,,,,
60,Torilis arvensis,,,,,,
60,Trifolium albopurpureum,,,,,,
60,Trifolium hirtum,,,0.9,,,
60,Trifolium microcephalum,,,,,,
60,Trifolium microdon,,,6.0,,,
60,Trifolium willdenovii,,,,,,
60,Vicia villosa,3.5,0.2,0.2,0.4,,
60,Vulpia myuros,,,,,,
60,Unknown grass,,,,,,
60,"Unk. red stem, alternate lvs",,,,,,
60,Unk. hairy stem serated lvs aster,,,,,,
NOTES:,Quads 2 - 4 could use new PVC - taller!,,,,,,
61,Achyrachaena mollis,,,,,,
61,Agoseris heterophylla,,,,,,
61,Aphanes occidentalis,,,,,,
61,Athysanus pusillus,0.1,0.1,,,,
61,Avena fatua,3.0,4.0,4.0,1.0,9.0,
61,Bromus diandrus,,,,,0.2,
61,Bromus hordeaceus,11.0,3.5,0.2,12.0,6.0,
61,Bromus madritensis,,,,,,
61,Calochortus luteus,,,,,,
61,Calochortus superbus,,,,,,
61,Cardamine oligosperma,,,,,,
61,Cerastium glomeratum,,,,,,
61,Chlorogalum pomeridianum,,0.6,,0.2,,
61,Clarkia purpurea,,,,,,
61,Crassula connata,,,,,,
61,Dichelostemma capitatum,0.1,0.1,0.1,0.1,0.1,
61,Epilobium brachycarpum,,,,,,
61,Erodium botrys,,,,,,
61,Erodium brachycarpum,0.1,,,,,
61,Euphorbia crenulata,0.2,,,0.2,,
61,Evax sparsiflora,,,,,,
61,Hesperevax sparsiflora,,,,,,
61,Galium aparine,,,,,,
61,Galium murale,0.1,,0.1,,0.1,
61,Geranium dissectum,,0.1,0.1,0.1,1.5,
61,Geranium molle,,,,,,
61,Holocarpha virgata,,,0.1,,,
61,Hordeum marinum,,,,0.5,,
61,Hypochaeris glabra,0.1,,,,,
61,Hypochaeris radicata,,,,,,
61,Lactuca serriola,,,0.1,0.4,,
61,Lasthenia californica,,,,,,
61,Linanthus bicolor,,,,,0.2,
61,Lolium multiflorum,0.1,,0.1,,0.1,
61,Lotus wrangelianus,,,,,,
61,Lupinus bicolor,,,,,,
61,Medicago polymorpha,,,,,0.2,
61,Phalaris paradoxa,,,,,,
61,Plantago erecta,,,,,,
61,Sidalcea diploscypha,0.3,,0.1,0.3,0.6,
61,Taeniatherum caput-medusae,12.0,80.0,60.0,10.0,6.0,
61,Torilis arvensis,0.1,,,1.0,13.0,
61,Trifolium albopurpureum,,,,,,
61,Trifolium bifidum,,,,,,
61,Trifolium depauperatum,,,,,,
61,Trifolium fucatum,,,,,,
61,Trifolium gracilentum,,,,,,
61,Trifolium hirtum,2.0,,,,,
61,Trifolium microdon,,,,,,
61,Triteleia laxa,,,,,,
61,Vulpia myuros,,,,,,
61,Zigadenus fremontii,,,,,,
61,Unknown seedling ,,,,,,
61,Unknown Liliaceae,,,,,,
NOTES:,"Decided Quad 1 is closest to the road. Needs a tag. Quad 4, 5 turn to the L. I flagged for your convenience.",,,,,,
62,Achyrachaena mollis,,,,,,
62,Athysanus pusillus,,,,,,
62,Avena fatua,65.0,37.0,75.0,16.0,8.0,
62,Brodiaea elegans,,,,,,
62,Bromus diandrus,,,,75.0,0.6,
62,Bromus hordeaceus,1.0,1.4,2.7,0.1,1.3,
62,Bromus madritensis,,,,,,"Obs. 2011, but not 2009-10"
62,Calycadenia pauciflora,,,,,,
62,Centaurea melitensis,,,,,,
62,Clarkia purpurea,,,,,,
62,Dichelostemma capitatum,0.1,0.1,,,,
62,Epilobium brachycarpum,,,,,,
62,Erodium brachycarpum,,,,,,
62,Erodium cicutarium,,,,,0.1,
62,Galium aparine,,,,,,
62,Galium murale,,,,,,
62,Geranium dissectum,,,,,0.2,
62,Gnaphalium californicum,,,,,,
62,Hemizonia congesta,,,,,,
62,Holocarpha virgata,,,,,,
62,Hypochaeris glabra,,,,,,
62,Lactuca serriola,,,,,,
62,Lolium multiflorum,,,0.1,,,
62,Lotus wrangelianus,,,,,,
62,Lupinus bicolor,,,,,,
62,Medicago polymorpha,,,,,,
62,Nassella pulchra,,,,,0.4,
62,Phalaris paradoxa,,,,,,
62,Plantago erecta,,,,,,
62,Senecio vulgaris,,,,,,
62,Sidalcea diploscypha,,,,,,
62,Silene gallica,,,,,,
62,Stellaria media,,,,,,
